4,2,2.4645,2.5892,2.6531,2.6939,2.7216,2.7425,2.7521,2.7524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7535,2.7576,2.7974,4,4,2.7952,2.7559,2.7534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7532,2.7562,2.7722,2.8249,3.0158,4
2,2.7918,2.5509,2.6319,2.6696,2.6935,2.7033,2.7074,2.7346,2.7513,2.7516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7513,2.7543,2.769,2.8064,3.0039,3.1895,3.1995,3.0107,2.8061,2.7629,2.7535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7527,2.7624,2.7975,2.8424,2.9191,3.1548,3.028
2.4795,2.5591,2.6719,2.668,2.6852,2.6956,2.7003,2.7004,2.7015,2.7293,2.7495,2.7513,1,1,1,1,1,1,1,2.7492,2.7487,2.7489,1,1,1,1,1,1,2.7487,1,1,1,1,2.7512,2.7552,2.7752,2.8108,2.8527,2.8974,2.9274,2.9371,2.9099,2.8563,2.8125,2.7664,2.7536,2.75,2.7467,2.748,1,1,1,1,1,1,1,2.7481,1,1,1,1,1,1,2.7474,2.7472,2.7484,1,1,1,1,1,2.7499,2.7527,2.7657,2.8059,2.8419,2.866,2.9206,2.9221,2.8304
2.601,2.6409,2.6722,2.6914,2.6958,2.6996,2.7011,2.7014,2.701,2.7003,2.7251,2.7473,2.751,1,1,1,2.7489,2.7483,2.7474,2.7469,2.7473,2.7485,1,1,1,1,1,1,2.7478,2.7472,2.7473,1,2.7509,2.7552,2.7757,2.8031,2.8255,2.8273,2.8277,2.8415,2.8538,2.8433,2.8315,2.8276,2.8067,2.7659,2.7529,2.7484,2.7463,1,1,1,1,1,2.7481,2.7464,2.7454,2.7472,1,1,1,1,1,2.748,2.7455,2.7451,2.7471,1,1,1,1,2.753,2.7681,2.808,2.8384,2.8461,2.8601,2.8672,2.8451,2.7745
2.6638,2.6779,2.6901,2.6979,2.7018,2.7029,2.703,2.7026,2.7019,2.7013,2.7007,2.7223,2.7453,2.7508,2.7492,2.7467,2.747,2.7461,2.7457,2.7465,2.7478,1,1,1,1,1,1,1,2.7477,2.7461,2.7458,2.7501,2.7551,2.773,2.7978,2.8166,2.8126,2.7985,2.7903,2.8077,2.8233,2.8144,2.8015,2.8086,2.8201,2.8014,2.7635,2.7525,1,1,1,1,1,2.7481,2.7444,2.7429,2.7452,1,1,1,1,1,1,1,2.7467,2.7432,2.743,2.7468,1,1,2.7534,2.7693,2.8086,2.836,2.8388,2.8432,2.8463,2.8429,2.7974,2.758
2.7036,2.6984,2.6995,2.7023,2.7043,2.705,2.7047,2.7041,2.7032,2.7025,2.7019,2.7013,2.7196,2.7433,2.7505,2.7477,2.7437,2.7451,2.7469,2.7482,1,1,1,1,1,1,1,1,1,2.7478,2.75,2.7545,2.7691,2.7944,2.8089,2.8091,2.797,2.7812,2.778,2.8013,2.8179,2.8118,2.7925,2.7855,2.8067,2.8177,2.7962,2.7607,2.7529,1,1,1,2.7483,2.7427,2.7397,2.743,2.7473,1,1,1,1,1,1,1,1,2.7463,2.7419,2.7409,2.7469,2.7526,2.7698,2.809,2.8345,2.8355,2.8372,2.8385,2.8381,2.8033,2.7672,2.7533
2.7299,2.7044,2.7023,2.704,2.7057,2.7063,2.7061,2.7055,2.7047,2.7039,2.7031,2.7025,2.7018,2.7171,2.7415,2.7504,2.748,2.7471,2.7479,1,1,1,1,1,1,1,1,1,1,1,2.755,2.7657,2.7901,2.8013,2.8027,2.794,2.7822,2.7725,2.7763,2.7991,2.8114,2.8108,2.7972,2.7772,2.7814,2.8079,2.8146,2.7897,2.7586,2.7525,1,2.7461,2.7411,2.7371,2.7411,2.7464,1,1,1,1,1,1,1,1,1,1,2.7454,2.7429,2.7498,2.7691,2.8089,2.8332,2.8337,2.8344,2.835,2.835,2.8031,2.7719,2.7532,1
2.7455,2.7215,2.7026,2.7052,2.7066,2.7073,2.7073,2.7068,2.7061,2.7054,2.7046,2.7039,2.7032,2.7024,2.7148,2.7397,2.7514,2.7508,1,1,1,1,1,1,1,1,1,1,1,2.7563,2.7638,2.7835,2.7945,2.797,2.7926,2.7855,2.7721,2.7721,2.7742,2.7949,2.8064,2.8089,2.8017,2.7813,2.7691,2.7834,2.809,2.8123,2.784,2.7572,2.7476,2.7372,2.7354,2.7411,2.7466,1,1,1,1,1,1,1,1,1,1,1,2.7496,2.7511,2.7682,2.8086,2.8322,2.8325,2.8329,2.8332,2.8332,2.8019,2.7755,2.7535,2.7512,1
2.7524,2.7402,2.7185,2.7065,2.7077,2.7083,2.7084,2.7081,2.7076,2.7069,2.7061,2.7054,2.7046,2.7039,2.7028,2.7124,2.7367,2.7509,2.7517,1,1,1,1,1,1,1,1,1,2.7555,2.7618,2.7775,2.7889,2.7919,2.791,2.7884,2.775,2.7694,2.7702,2.7725,2.7914,2.8056,2.8068,2.8026,2.7874,2.7678,2.7681,2.7874,2.8091,2.81,2.7767,2.7524,2.7412,2.7414,2.7467,1,1,1,1,1,1,1,1,1,1,1,1,2.753,2.7688,2.8093,2.8315,2.832,2.8321,2.8321,2.8321,2.801,2.7774,2.7539,2.7508,1,1
2.7523,2.7515,2.7381,2.7187,2.7089,2.7095,2.7097,2.7095,2.7091,2.7085,2.7078,2.707,2.7062,2.7053,2.7043,2.7029,2.7103,2.732,2.7483,2.7496,1,1,1,1,1,1,1,1,2.758,2.7695,2.7832,2.7865,2.788,2.7881,2.7782,2.7694,1,1,2.7717,2.7872,2.8061,2.8054,2.8022,2.7918,2.7697,2.7656,2.7687,2.792,2.8092,2.8062,2.7708,2.7534,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7533,2.7684,2.8107,2.831,2.8314,2.8316,2.8316,2.8315,2.8006,2.7789,2.7541,2.7503,1,1,1
