0.13134,0.13134,0.13134,0.13134,0.13134,0.13134,0.13171,0.13495,0.14867,0.16226
0.13134,0.13134,0.13134,0.13134,0.13134,0.13161,0.13386,0.14739,0.18458,0.21889
0.13134,0.13134,0.13134,0.13134,0.13161,0.13386,0.1473,0.18907,0.25722,0.30634
0.13134,0.13134,0.13134,0.13161,0.13386,0.1473,0.18907,0.2606,0.33249,0.36874
0.13134,0.13134,0.13161,0.13386,0.1473,0.18907,0.2606,0.33376,0.37845,0.39391
0.13134,0.13161,0.13386,0.1473,0.18907,0.2606,0.33376,0.37863,0.3958,0.39933
0.13171,0.13386,0.1473,0.18907,0.2606,0.33376,0.37863,0.3958,0.39951,0.4
0.13495,0.14739,0.18907,0.2606,0.33376,0.37863,0.3958,0.39951,0.4,0.4
0.14867,0.18458,0.25722,0.33249,0.37845,0.3958,0.39951,0.4,0.4,0.4
0.16226,0.21889,0.30634,0.36874,0.39391,0.39933,0.4,0.4,0.4,0.4
