0.11131,0.11131,0.11131,0.11131,0.11131,0.11131,0.11132,0.11133,0.11141,0.11188,0.11439,0.12466,0.16462,0.26762,0.36675
0.11131,0.11131,0.11131,0.11131,0.11131,0.11132,0.11132,0.11138,0.1117,0.11341,0.12047,0.14975,0.23603,0.38729,0.50471
0.11131,0.11131,0.11131,0.11131,0.11132,0.11132,0.11138,0.1117,0.11338,0.1203,0.14905,0.23461,0.39378,0.57036,0.66499
0.11131,0.11131,0.11131,0.11132,0.11132,0.11138,0.1117,0.11338,0.1203,0.14903,0.23457,0.39432,0.57733,0.70091,0.74772
0.11131,0.11131,0.11132,0.11132,0.11138,0.1117,0.11338,0.1203,0.14903,0.23457,0.39434,0.57768,0.70349,0.75967,0.77482
0.11131,0.11132,0.11132,0.11138,0.1117,0.11338,0.1203,0.14903,0.23457,0.39434,0.57769,0.70358,0.76026,0.77785,0.78223
0.11132,0.11132,0.11138,0.1117,0.11338,0.1203,0.14903,0.23457,0.39434,0.57769,0.70358,0.76027,0.77795,0.78283,0.78379
0.11133,0.11138,0.1117,0.11338,0.1203,0.14903,0.23457,0.39434,0.57769,0.70358,0.76027,0.77795,0.78284,0.78389,0.78406
0.11141,0.1117,0.11338,0.1203,0.14903,0.23457,0.39434,0.57769,0.70358,0.76027,0.77795,0.78284,0.78389,0.78408,0.7841
0.11188,0.11341,0.1203,0.14903,0.23457,0.39434,0.57769,0.70358,0.76027,0.77795,0.78284,0.78389,0.78408,0.7841,0.78411
0.11439,0.12047,0.14905,0.23457,0.39434,0.57769,0.70358,0.76027,0.77795,0.78284,0.78389,0.78408,0.7841,0.78411,0.78411
0.12466,0.14975,0.23461,0.39432,0.57768,0.70358,0.76027,0.77795,0.78284,0.78389,0.78408,0.7841,0.78411,0.78411,0.78411
0.16462,0.23603,0.39378,0.57733,0.70349,0.76026,0.77795,0.78284,0.78389,0.78408,0.7841,0.78411,0.78411,0.78411,0.78411
0.26762,0.38729,0.57036,0.70091,0.75967,0.77785,0.78283,0.78389,0.78408,0.7841,0.78411,0.78411,0.78411,0.78411,0.78411
0.36675,0.50471,0.66499,0.74772,0.77482,0.78223,0.78379,0.78406,0.7841,0.78411,0.78411,0.78411,0.78411,0.78411,0.78411
