0.22451,0.22451,0.22451,0.22451,0.22451,0.22451,0.22476,0.22701,0.2359,0.24476
0.22451,0.22451,0.22451,0.22451,0.22451,0.22469,0.22625,0.23491,0.2585,0.28091
0.22451,0.22451,0.22451,0.22451,0.22469,0.22625,0.23484,0.26125,0.30571,0.33852
0.22451,0.22451,0.22451,0.22469,0.22625,0.23484,0.26125,0.30781,0.35558,0.37979
0.22451,0.22451,0.22469,0.22625,0.23484,0.26125,0.30781,0.35637,0.38601,0.39614
0.22451,0.22469,0.22625,0.23484,0.26125,0.30781,0.35637,0.38613,0.39734,0.39958
0.22476,0.22625,0.23484,0.26125,0.30781,0.35637,0.38613,0.39734,0.39969,0.4
0.22701,0.23491,0.26125,0.30781,0.35637,0.38613,0.39734,0.39969,0.4,0.4
0.2359,0.2585,0.30571,0.35558,0.38601,0.39734,0.39969,0.4,0.4,0.4
0.24476,0.28091,0.33852,0.37979,0.39614,0.39958,0.4,0.4,0.4,0.4
