0.53566,0.53566,0.53566,0.53566,0.53566,0.53566,0.5356,0.53518,0.53355,0.53191
0.53566,0.53566,0.53566,0.53566,0.53566,0.53562,0.53533,0.53388,0.53037,0.52705
0.53566,0.53566,0.53566,0.53566,0.53562,0.53533,0.53389,0.53012,0.52439,0.52057
0.53566,0.53566,0.53566,0.53562,0.53533,0.53389,0.53012,0.52422,0.51905,0.5167
0.53566,0.53566,0.53562,0.53533,0.53389,0.53012,0.52422,0.519,0.51624,0.51544
0.53566,0.53562,0.53533,0.53389,0.53012,0.52422,0.519,0.51623,0.51536,0.51521
0.5356,0.53533,0.53389,0.53012,0.52422,0.519,0.51623,0.51536,0.5152,0.51518
0.53518,0.53388,0.53012,0.52422,0.519,0.51623,0.51536,0.5152,0.51518,0.51518
0.53355,0.53037,0.52439,0.51905,0.51624,0.51536,0.5152,0.51518,0.51518,0.51518
0.53191,0.52705,0.52057,0.5167,0.51544,0.51521,0.51518,0.51518,0.51518,0.51518
