0.38679,0.38645,0.38621,0.38621,0.38623,0.38625,0.38627,0.3863,0.38632,0.38634,0.38637,0.38639,0.38645,0.3869,0.3875
0.38728,0.38681,0.38646,0.38644,0.38645,0.38646,0.38647,0.38648,0.38649,0.3865,0.38651,0.38652,0.38657,0.38723,0.38811
0.38814,0.38728,0.38665,0.38661,0.38661,0.38661,0.38661,0.38661,0.38661,0.38661,0.38661,0.38661,0.38668,0.38768,0.38904
0.38906,0.38769,0.38669,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38671,0.38808,0.38996
0.38998,0.38809,0.38671,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38674,0.38849,0.39089
0.3909,0.38849,0.38674,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38676,0.38889,0.39181
0.39183,0.3889,0.38676,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38679,0.3893,0.39274
0.39276,0.38931,0.38679,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38681,0.38971,0.39367
0.39369,0.38971,0.38681,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38684,0.39012,0.3946
0.39462,0.39012,0.38684,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38686,0.39053,0.39554
0.39555,0.39053,0.38686,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38689,0.39094,0.39647
0.39649,0.39094,0.38689,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38691,0.39135,0.39741
0.39743,0.39136,0.38691,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38694,0.39176,0.39835
0.39836,0.39176,0.38694,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38696,0.39217,0.39928
0.39906,0.39195,0.38694,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38662,0.38697,0.39236,0.4
