0.4,0.4,0.4,0.4,0.4,0.4,0.39996,0.39967,0.39854,0.39741
0.4,0.4,0.4,0.4,0.4,0.39997,0.39977,0.39874,0.39614,0.39366
0.4,0.4,0.4,0.4,0.39997,0.39977,0.39874,0.39591,0.39138,0.38817
0.4,0.4,0.4,0.39997,0.39977,0.39874,0.39591,0.39122,0.38673,0.38456
0.4,0.4,0.39997,0.39977,0.39874,0.39591,0.39122,0.38668,0.38408,0.38327
0.4,0.39997,0.39977,0.39874,0.39591,0.39122,0.38668,0.38407,0.38318,0.38302
0.39996,0.39977,0.39874,0.39591,0.39122,0.38668,0.38407,0.38318,0.38301,0.38299
0.39967,0.39874,0.39591,0.39122,0.38668,0.38407,0.38318,0.38301,0.38299,0.38299
0.39854,0.39614,0.39138,0.38673,0.38408,0.38318,0.38301,0.38299,0.38299,0.38299
0.39741,0.39366,0.38817,0.38456,0.38327,0.38302,0.38299,0.38299,0.38299,0.38299
