0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.70784,0.70119
0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.70917,0.69261,0.67274
0.71293,0.71293,0.71293,0.71293,0.71293,0.71293,0.70917,0.69261,0.65864,0.63108
0.71293,0.71293,0.71293,0.71293,0.71293,0.70917,0.69261,0.65864,0.62343,0.60671
0.71293,0.71293,0.71293,0.71293,0.70917,0.69261,0.65864,0.62343,0.60527,0.60115
0.71293,0.71293,0.71293,0.70917,0.69261,0.65864,0.62343,0.60527,0.60115,0.60115
0.71293,0.71293,0.70917,0.69261,0.65864,0.62343,0.60527,0.60115,0.60115,0.60115
0.71293,0.70917,0.69261,0.65864,0.62343,0.60527,0.60115,0.60115,0.60115,0.60115
0.70784,0.69261,0.65864,0.62343,0.60527,0.60115,0.60115,0.60115,0.60115,0.60115
0.70119,0.67274,0.63108,0.60671,0.60115,0.60115,0.60115,0.60115,0.60115,0.60115
