0.48565,0.48571,0.48583,0.48596,0.48609,0.48622,0.48636,0.4865,0.48665,0.4868,0.48695,0.4871,0.48723,0.48684,0.48612
0.48562,0.48566,0.48571,0.48577,0.48583,0.48589,0.48595,0.48601,0.48607,0.48614,0.4862,0.48627,0.48632,0.48611,0.4858
0.48561,0.48562,0.48563,0.48563,0.48564,0.48564,0.48565,0.48565,0.48565,0.48566,0.48566,0.48567,0.48566,0.48561,0.48553
0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48562,0.48559,0.48554
0.48566,0.48564,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48562,0.4856,0.48557
0.48569,0.48565,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48562,0.48561,0.48559
0.48571,0.48566,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48562
0.48574,0.48568,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48564,0.48566
0.48578,0.48569,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48565,0.48569
0.48581,0.48571,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48567,0.48572
0.48584,0.48572,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48568,0.48575
0.48588,0.48573,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.4857,0.48579
0.48591,0.48575,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48571,0.48583
0.48595,0.48577,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48573,0.48586
0.48597,0.48577,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48563,0.48574,0.48589
