0.4,0.4,0.4,0.4,0.4,0.4,0.39963,0.39664,0.3856,0.37449
0.4,0.4,0.4,0.4,0.4,0.39972,0.39768,0.38777,0.36374,0.34059
0.4,0.4,0.4,0.4,0.39972,0.39768,0.38787,0.36192,0.32121,0.29256
0.4,0.4,0.4,0.39972,0.39768,0.38787,0.36192,0.31995,0.28077,0.26204
0.4,0.4,0.39972,0.39768,0.38787,0.36192,0.31995,0.28038,0.25833,0.25179
0.4,0.39972,0.39768,0.38787,0.36192,0.31995,0.28038,0.25828,0.25115,0.2499
0.39963,0.39768,0.38787,0.36192,0.31995,0.28038,0.25828,0.25115,0.24985,0.24969
0.39664,0.38777,0.36192,0.31995,0.28038,0.25828,0.25115,0.24985,0.24969,0.24969
0.3856,0.36374,0.32121,0.28077,0.25833,0.25115,0.24985,0.24969,0.24969,0.24969
0.37449,0.34059,0.29256,0.26204,0.25179,0.2499,0.24969,0.24969,0.24969,0.24969
