0.28618,0.28618,0.28618,0.28618,0.28618,0.28618,0.28636,0.28794,0.29404,0.30014
0.28618,0.28618,0.28618,0.28618,0.28618,0.28632,0.2874,0.29326,0.30887,0.32379
0.28618,0.28618,0.28618,0.28618,0.28632,0.2874,0.29321,0.31058,0.33966,0.36109
0.28618,0.28618,0.28618,0.28632,0.2874,0.29321,0.31058,0.34096,0.37187,0.38744
0.28618,0.28618,0.28632,0.2874,0.29321,0.31058,0.34096,0.37235,0.39129,0.39765
0.28618,0.28632,0.2874,0.29321,0.31058,0.34096,0.37235,0.39136,0.39838,0.39974
0.28636,0.2874,0.29321,0.31058,0.34096,0.37235,0.39136,0.39838,0.39981,0.4
0.28794,0.29326,0.31058,0.34096,0.37235,0.39136,0.39838,0.39981,0.4,0.4
0.29404,0.30887,0.33966,0.37187,0.39129,0.39838,0.39981,0.4,0.4,0.4
0.30014,0.32379,0.36109,0.38744,0.39765,0.39974,0.4,0.4,0.4,0.4
