0.56032,0.56032,0.56032,0.56032,0.56032,0.56032,0.55985,0.55602,0.5419,0.5277
0.56032,0.56032,0.56032,0.56032,0.56032,0.55997,0.55735,0.54451,0.51291,0.48242
0.56032,0.56032,0.56032,0.56032,0.55997,0.55735,0.54463,0.51034,0.45552,0.41612
0.56032,0.56032,0.56032,0.55997,0.55735,0.54463,0.51034,0.4537,0.3992,0.37256
0.56032,0.56032,0.55997,0.55735,0.54463,0.51034,0.4537,0.39862,0.36708,0.35743
0.56032,0.55997,0.55735,0.54463,0.51034,0.4537,0.39862,0.367,0.35647,0.35462
0.55985,0.55735,0.54463,0.51034,0.4537,0.39862,0.367,0.35647,0.35454,0.3543
0.55602,0.54451,0.51034,0.4537,0.39862,0.367,0.35647,0.35454,0.3543,0.3543
0.5419,0.51291,0.45552,0.3992,0.36708,0.35647,0.35454,0.3543,0.3543,0.3543
0.5277,0.48242,0.41612,0.37256,0.35743,0.35462,0.3543,0.3543,0.3543,0.3543
