0.39955,0.39953,0.39949,0.39945,0.39943,0.3994,0.39938,0.39937,0.39936,0.39935,0.39935,0.39935,0.39936,0.39937,0.39938
0.39958,0.39955,0.39952,0.3995,0.39949,0.39948,0.39947,0.39946,0.39945,0.39945,0.39945,0.39945,0.39946,0.39946,0.39946
0.39961,0.39958,0.39956,0.39955,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954,0.39954
0.39964,0.3996,0.39957,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39967,0.39962,0.39957,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.3997,0.39963,0.39957,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39973,0.39965,0.39958,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39976,0.39966,0.39958,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39979,0.39968,0.39958,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39982,0.3997,0.39959,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39986,0.39971,0.39959,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.3999,0.39973,0.39959,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39994,0.39975,0.3996,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.39997,0.39977,0.3996,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
0.4,0.39978,0.3996,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956,0.39956
