0.41906,0.41902,0.41898,0.41898,0.41897,0.41897,0.41896,0.41896,0.41896,0.41896,0.41896,0.41896,0.41896,0.41903,0.41913
0.41912,0.41906,0.41902,0.41901,0.41901,0.41901,0.41901,0.41901,0.41901,0.41901,0.41901,0.41901,0.41901,0.4191,0.41921
0.41921,0.41912,0.41905,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41905,0.41916,0.41932
0.41931,0.41916,0.41905,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41905,0.41921,0.41942
0.41941,0.41921,0.41905,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41906,0.41925,0.41952
0.41952,0.41925,0.41906,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41906,0.4193,0.41963
0.41962,0.41929,0.41906,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41906,0.41934,0.41973
0.41972,0.41934,0.41906,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41907,0.41939,0.41983
0.41982,0.41938,0.41906,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41907,0.41943,0.41993
0.41992,0.41943,0.41907,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41907,0.41948,0.42003
0.42002,0.41947,0.41907,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41907,0.41952,0.42013
0.42013,0.41952,0.41907,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41908,0.41957,0.42024
0.42023,0.41956,0.41908,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41908,0.41961,0.42034
0.42033,0.41961,0.41908,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41908,0.41966,0.42044
0.42041,0.41963,0.41908,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41904,0.41908,0.41968,0.42052
