0.51049,0.51049,0.51049,0.51049,0.51049,0.51049,0.51014,0.50731,0.49683,0.4863
0.51049,0.51049,0.51049,0.51049,0.51049,0.51023,0.50829,0.49871,0.47493,0.452
0.51049,0.51049,0.51049,0.51049,0.51023,0.50829,0.4988,0.47292,0.4313,0.40129
0.51049,0.51049,0.51049,0.51023,0.50829,0.4988,0.47292,0.42986,0.38813,0.36765
0.51049,0.51049,0.51023,0.50829,0.4988,0.47292,0.42986,0.38766,0.36334,0.3558
0.51049,0.51023,0.50829,0.4988,0.47292,0.42986,0.38766,0.36327,0.35504,0.35358
0.51014,0.50829,0.4988,0.47292,0.42986,0.38766,0.36327,0.35504,0.35351,0.35332
0.50731,0.49871,0.47292,0.42986,0.38766,0.36327,0.35504,0.35351,0.35332,0.35332
0.49683,0.47493,0.4313,0.38813,0.36334,0.35504,0.35351,0.35332,0.35332,0.35332
0.4863,0.452,0.40129,0.36765,0.3558,0.35358,0.35332,0.35332,0.35332,0.35332
