0.26424,0.27308,0.28434,0.2931,0.30132,0.30976,0.31859,0.32782,0.33749,0.3476,0.35817,0.36922,0.38069,0.39197,0.4
0.25474,0.26416,0.27428,0.27979,0.28415,0.28849,0.29301,0.29773,0.30266,0.30781,0.31318,0.31878,0.32456,0.33011,0.333
0.24042,0.25338,0.265,0.26824,0.26938,0.27022,0.27107,0.27194,0.27285,0.27378,0.27475,0.27574,0.27674,0.2776,0.27794
0.22739,0.24586,0.26195,0.26565,0.26623,0.26637,0.26647,0.26658,0.26669,0.2668,0.26691,0.26703,0.26714,0.26723,0.26725
0.21565,0.23958,0.26042,0.26516,0.26581,0.26587,0.26588,0.26588,0.26589,0.2659,0.26591,0.26591,0.26592,0.26593,0.26593
0.20483,0.23383,0.25916,0.26497,0.26577,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.1948,0.22849,0.25797,0.26481,0.26576,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.18551,0.22351,0.25684,0.26466,0.26575,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.17691,0.21888,0.25578,0.26451,0.26573,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.16895,0.21457,0.25476,0.26438,0.26572,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.1616,0.21056,0.25381,0.26424,0.26571,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.1548,0.20684,0.2529,0.26411,0.2657,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.14855,0.20342,0.25207,0.264,0.2657,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.14302,0.20047,0.25142,0.26392,0.26569,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
0.13894,0.19914,0.25121,0.2639,0.26569,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583,0.26583
