0.46412,0.46412,0.46412,0.46412,0.46412,0.46412,0.46441,0.46686,0.47638,0.48592
0.46412,0.46412,0.46412,0.46412,0.46412,0.46433,0.46602,0.47505,0.49875,0.52134
0.46412,0.46412,0.46412,0.46412,0.46433,0.46602,0.47498,0.50121,0.54446,0.57586
0.46412,0.46412,0.46412,0.46433,0.46602,0.47498,0.50121,0.5463,0.59126,0.61363
0.46412,0.46412,0.46433,0.46602,0.47498,0.50121,0.5463,0.59192,0.61904,0.62801
0.46412,0.46433,0.46602,0.47498,0.50121,0.5463,0.59192,0.61914,0.62902,0.63094
0.46441,0.46602,0.47498,0.50121,0.5463,0.59192,0.61914,0.62902,0.63103,0.63129
0.46686,0.47505,0.50121,0.5463,0.59192,0.61914,0.62902,0.63103,0.63129,0.63129
0.47638,0.49875,0.54446,0.59126,0.61904,0.62902,0.63103,0.63129,0.63129,0.63129
0.48592,0.52134,0.57586,0.61363,0.62801,0.63094,0.63129,0.63129,0.63129,0.63129
