0.41481,0.41446,0.41424,0.41426,0.41431,0.41435,0.4144,0.41445,0.41449,0.41454,0.41459,0.41464,0.41472,0.41512,0.41561
0.41531,0.41483,0.41447,0.41446,0.41448,0.4145,0.41452,0.41454,0.41457,0.41459,0.41461,0.41463,0.4147,0.41533,0.41619
0.41619,0.4153,0.41466,0.41461,0.41461,0.41461,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41469,0.41571,0.41711
0.41715,0.41573,0.41469,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41472,0.41613,0.41807
0.41811,0.41615,0.41472,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41474,0.41655,0.41903
0.41907,0.41657,0.41474,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41477,0.41697,0.41999
0.42003,0.41699,0.41477,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.4148,0.41739,0.42095
0.42099,0.41741,0.4148,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41482,0.41782,0.42192
0.42196,0.41784,0.41482,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41485,0.41824,0.42289
0.42293,0.41826,0.41485,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41488,0.41867,0.42386
0.4239,0.41869,0.41488,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.4149,0.4191,0.42484
0.42488,0.41911,0.4149,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41493,0.41953,0.42581
0.42585,0.41954,0.41493,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41496,0.41996,0.42679
0.42682,0.41996,0.41495,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41498,0.42038,0.42776
0.42755,0.42016,0.41496,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41462,0.41498,0.42058,0.42851
