0.054176,0.053212,0.052826,0.052606,0.052495,0.05242,0.052368,0.052333,0.052311,0.052299,0.052293,0.05229,0.052287,0.052283,0.052281,0.052279,0.052278,0.052277,0.052277,0.052277
0.055509,0.055589,0.054601,0.053723,0.053226,0.052909,0.052687,0.052531,0.052425,0.052358,0.052317,0.052298,0.052289,0.052286,0.052284,0.052282,0.05228,0.052278,0.052277,0.052277
0.059224,0.057212,0.056543,0.055789,0.055073,0.054435,0.053875,0.053405,0.053029,0.052746,0.052545,0.052414,0.052339,0.052304,0.052291,0.052286,0.052283,0.05228,0.052278,0.052277
0.065847,0.061459,0.06019,0.059501,0.0588,0.057999,0.057119,0.056211,0.055332,0.054534,0.053851,0.053289,0.052852,0.052553,0.052386,0.052313,0.05229,0.052285,0.052281,0.052278
0.081511,0.072528,0.070203,0.06853,0.067352,0.066357,0.065306,0.064071,0.062648,0.061109,0.059524,0.057899,0.056269,0.054789,0.053602,0.052815,0.052423,0.052304,0.052287,0.05228
0.26623,0.20585,0.19496,0.18902,0.18729,0.18747,0.18794,0.1876,0.18571,0.18174,0.17491,0.16424,0.14909,0.12903,0.10523,0.081205,0.061983,0.053813,0.052343,0.052279
0.40166,0.39812,0.39581,0.39542,0.39545,0.39515,0.39446,0.39356,0.39276,0.39169,0.39031,0.38844,0.38388,0.37131,0.3436,0.29011,0.20852,0.14976,0.069643,0.052423
0.38316,0.40884,0.41685,0.41918,0.41888,0.41747,0.41583,0.4145,0.41402,0.41355,0.41424,0.41595,0.41849,0.42238,0.43019,0.44627,0.4625,0.48863,0.33053,0.056037
0.37711,0.4021,0.41821,0.42483,0.42639,0.42546,0.42384,0.42273,0.42297,0.42383,0.42748,0.43366,0.44452,0.46802,0.50906,0.57348,0.66212,0.78774,1,1
0.37402,0.39916,0.41656,0.42504,0.42788,0.42749,0.42626,0.42555,0.42603,0.4274,0.43232,0.4392,0.45313,0.48572,0.54023,0.62212,0.74326,0.94368,1,1
0.37528,0.40041,0.41685,0.42345,0.42537,0.42459,0.42316,0.42244,0.42273,0.4236,0.42653,0.43282,0.44383,0.46754,0.50872,0.57356,0.66224,0.78785,1,1
0.38141,0.40737,0.41553,0.41765,0.41756,0.41632,0.41485,0.41386,0.41345,0.41325,0.41354,0.41544,0.41809,0.42216,0.43005,0.44654,0.46266,0.48868,0.33049,0.056036
0.3999,0.39666,0.39457,0.39438,0.39438,0.39405,0.3935,0.39296,0.39226,0.39125,0.3895,0.38751,0.38299,0.37055,0.34302,0.28988,0.20837,0.14968,0.069629,0.052424
0.26509,0.20488,0.19411,0.1883,0.18664,0.18683,0.18728,0.18688,0.18493,0.18087,0.17409,0.16335,0.14816,0.12822,0.10465,0.080851,0.061828,0.053779,0.052341,0.05228
0.080109,0.071407,0.069219,0.067621,0.066455,0.06545,0.064384,0.063153,0.061764,0.060304,0.058818,0.057332,0.055856,0.054515,0.05345,0.052752,0.052409,0.052305,0.052289,0.052281
0.064841,0.060811,0.059551,0.058741,0.057983,0.05721,0.056411,0.055611,0.054853,0.054172,0.053598,0.053132,0.052771,0.052519,0.052376,0.052313,0.052291,0.052287,0.052282,0.052278
0.058856,0.056704,0.055713,0.054939,0.054358,0.053877,0.053465,0.05312,0.052844,0.052636,0.052487,0.052388,0.05233,0.052302,0.052291,0.052287,0.052284,0.052281,0.052279,0.052277
0.055544,0.054415,0.053498,0.053033,0.052788,0.052627,0.052511,0.052426,0.052368,0.052329,0.052306,0.052294,0.052289,0.052286,0.052285,0.052283,0.05228,0.052279,0.052278,0.052277
0.053704,0.052807,0.052498,0.052396,0.052354,0.052331,0.052315,0.052303,0.052296,0.052291,0.052288,0.052287,0.052285,0.052283,0.052281,0.05228,0.052278,0.052278,0.052277,0.052277
0.052306,0.052301,0.052297,0.052295,0.052294,0.052293,0.052292,0.052291,0.052291,0.052289,0.052287,0.052285,0.052282,0.05228,0.052279,0.052278,0.052277,0.052277,0.052277,0.052277
