0.20406,0.20406,0.20406,0.20406,0.20406,0.20406,0.20436,0.20702,0.21774,0.22843
0.20406,0.20406,0.20406,0.20406,0.20406,0.20428,0.20612,0.21643,0.24403,0.26999
0.20406,0.20406,0.20406,0.20406,0.20428,0.20612,0.21635,0.2471,0.29751,0.33384
0.20406,0.20406,0.20406,0.20428,0.20612,0.21635,0.2471,0.29981,0.3523,0.37849
0.20406,0.20406,0.20428,0.20612,0.21635,0.2471,0.29981,0.35314,0.38513,0.39592
0.20406,0.20428,0.20612,0.21635,0.2471,0.29981,0.35314,0.38524,0.39718,0.39956
0.20436,0.20612,0.21635,0.2471,0.29981,0.35314,0.38524,0.39718,0.39967,0.4
0.20702,0.21643,0.2471,0.29981,0.35314,0.38524,0.39718,0.39967,0.4,0.4
0.21774,0.24403,0.29751,0.3523,0.38513,0.39718,0.39967,0.4,0.4,0.4
0.22843,0.26999,0.33384,0.37849,0.39592,0.39956,0.4,0.4,0.4,0.4
