0.26265,0.26265,0.26265,0.26265,0.26265,0.26265,0.2633,0.26901,0.29289,0.31659
0.26265,0.26265,0.26265,0.26265,0.26265,0.26313,0.26708,0.29046,0.35419,0.41326
0.26265,0.26265,0.26265,0.26265,0.26313,0.26708,0.2903,0.36171,0.47818,0.56196
0.26265,0.26265,0.26265,0.26313,0.26708,0.2903,0.36171,0.48382,0.60596,0.66731
0.26265,0.26265,0.26313,0.26708,0.2903,0.36171,0.48382,0.60807,0.6835,0.70942
0.26265,0.26313,0.26708,0.2903,0.36171,0.48382,0.60807,0.6838,0.71255,0.71843
0.2633,0.26708,0.2903,0.36171,0.48382,0.60807,0.6838,0.71255,0.71871,0.71953
0.26901,0.29046,0.36171,0.48382,0.60807,0.6838,0.71255,0.71871,0.71953,0.71953
0.29289,0.35419,0.47818,0.60596,0.6835,0.71255,0.71871,0.71953,0.71953,0.71953
0.31659,0.41326,0.56196,0.66731,0.70942,0.71843,0.71953,0.71953,0.71953,0.71953
