2,2,2,2,2.4164,3.3189,3.9285,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3.8776,3.2164,2.3251,2,2,2,2
2,2,2,2,2.3166,2.8459,3.42,3.7554,3.9491,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.9075,3.7462,3.3902,2.8057,2.2701,2,2,2,2
2,2,2.0562,2.1291,2.3447,2.6618,3.002,3.2878,3.549,3.7931,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.7461,3.4797,3.2834,2.9737,2.615,2.294,2.0724,2,2,2
2,2.1308,2.239,2.3293,2.4498,2.643,2.8721,3.0992,3.2731,3.4217,3.6806,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.6575,3.3448,3.2395,3.0618,2.8276,2.5928,2.3913,2.2739,2.1688,2.066,2
2.2722,2.4003,2.4531,2.5145,2.5921,2.7034,2.8506,3.0099,3.1616,3.2681,3.343,3.6474,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.6338,3.2835,3.2231,3.1193,2.9687,2.8044,2.6507,2.5371,2.4482,2.3881,2.3358,2.1918
2.9204,2.7971,2.7152,2.7066,2.7388,2.8004,2.8895,2.9973,3.106,3.2028,3.2694,3.3122,3.6349,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9959,3.6292,3.2685,3.227,3.1612,3.0659,2.9544,2.8425,2.7495,2.682,2.647,2.6515,2.7227,2.8224
3.5904,3.2622,3.0094,2.9142,2.8936,2.9133,2.9604,3.0267,3.1021,3.1744,3.2353,3.2777,3.3055,3.6287,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9162,3.6338,3.2751,3.2433,3.1984,3.1368,3.0626,2.9843,2.9144,2.8632,2.8409,2.8589,2.9477,3.1858,3.4863
3.992,3.7149,3.2946,3.1249,3.0547,3.0358,3.0483,3.0821,3.1284,3.1788,3.2255,3.2636,3.2906,3.3088,3.6253,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.8355,3.6451,3.2922,3.266,3.2339,3.1927,3.1435,3.0904,3.0408,3.0035,2.9882,3.0059,3.0755,3.2396,3.6474,3.951
4,3.7846,3.529,3.3127,3.2122,3.161,3.1446,3.152,3.1745,3.2049,3.2369,3.2657,3.2888,3.3049,3.3156,3.6245,3.9562,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.7678,3.6598,3.3131,3.2912,3.2674,3.2391,3.2064,3.1713,3.1379,3.1123,3.1018,3.1158,3.1673,3.2728,3.4837,3.7871,4
4,3.9977,3.5555,3.4615,3.3485,3.2795,3.2416,3.2286,3.232,3.2454,3.2636,3.2823,3.2986,3.3111,3.3192,3.3242,3.6268,3.9062,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.7226,3.6736,3.3338,3.3155,3.2979,3.2782,3.2568,3.2342,3.213,3.1969,3.1908,3.2011,3.2376,3.3089,3.4326,3.5307,3.95,4
