4,4,4,3.6945,2.3067,2.3804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3819,2.6172,4,4,4,4,2.5878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3798,2.2977,3.6518,4,4,4
4,4,4,4,4,2.9813,2.4106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4005,3.3196,4,4,4,4,4,4,3.1612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4115,2.9731,4,4,4,4,4
3.8035,4,4,4,4,4,3.4288,2.4328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.4296,4,4,4,4,4,4,4,4,3.3327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4338,3.4139,4,4,4,4,4,3.7486
2.7974,4,4,4,4,4,4,3.7557,2.4571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.9107,4,4,4,4,4,4,4,4,4,4,2.8885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.458,3.7303,4,4,4,4,4,4,2.7433
2.3328,3.627,4,4,4,4,4,4,3.9917,2.4812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5276,4,4,4,4,4,4,4,4,4,4,4,4,2.5316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4812,3.9583,4,4,4,4,4,4,3.5393,2.3227
1,2.4898,3.9648,4,4,4,4,4,4,4,2.5089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9459,4,4,4,4,3.7562,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5069,4,4,4,4,4,4,4,3.8756,2.4856,2.378
1,1,2.4977,4,4,4,4,4,4,4,4,2.5422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0703,4,4,4,4,2.7408,4,4,4,4,2.8142,3.7821,4,4,4,3.1457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.538,4,4,4,4,4,4,4,4,2.4947,1,1
1,1,1,2.4934,4,4,4,4,4,4,4,4,2.5859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.6038,4,4,4,4,2.5578,2.4741,4,4,4,4,2.5032,2.489,4,4,4,4,2.6557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5822,4,4,4,4,4,4,4,4,2.4913,1,1,1
1,1,1,1,2.4797,3.9927,4,4,4,4,4,4,4,2.6602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2.9568,1,1,4,4,4,4,2.4561,1,2.692,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.6591,4,4,4,4,4,4,4,3.936,2.479,1,1,1,1
1,1,1,1,1,2.4636,3.8482,4,4,4,4,4,4,4,2.7756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.2623,4,4,4,4,2.4174,1,1,4,4,4,4,2.4979,1,1,3.2813,4,4,4,3.5235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.7757,4,4,4,4,4,4,4,3.8062,2.4639,1,1,1,1,1
