3201.2,3201.2,3107.4,2550.9,2207.8,1990.7,1866.8,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1866.8,1944.2,3201.2,3201.2,1944.2,1866.8,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1866.8,1990.7,2207.8,2550.9,3107.4,3201.2,3201.2
3201.2,3201.2,3201.2,2680.3,2369.5,2161.4,2024.8,1921.4,1921.9,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1971.4,3201.2,3201.2,3201.2,3201.2,1971.4,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1921.9,1921.4,2024.8,2161.4,2369.5,2680.3,3201.2,3201.2,3201.2
2419.4,3010.4,3201.2,3031.9,2423.1,2254.2,2114.7,2011.2,1959.4,1925.1,1897.1,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1892.9,2352.1,2939.5,3201.2,3201.2,2939.5,2352.1,1892.9,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1897.1,1925.1,1959.4,2011.2,2114.7,2254.2,2423.1,3031.9,3201.2,3010.4,2419.4
2046.3,2375.7,2684.5,3183.7,2903.3,2257.2,2155.7,2071.6,2013.4,1965.8,1936,1995.4,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,2094.7,2375.3,2635.9,3201.2,3201.2,2635.9,2375.3,2094.7,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1995.4,1936,1965.8,2013.4,2071.6,2155.7,2257.2,2903.3,3183.7,2684.5,2375.7,2046.3
1866.8,2109.8,2272.1,2473.9,2917,2852.5,2152,2090.3,2031.8,1981.4,1950,1950.7,1926.7,1885.7,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,2103.4,2143.1,2296.8,2410.3,3201.2,3201.2,2410.3,2296.8,2143.1,2103.4,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1885.7,1926.7,1950.7,1950,1981.4,2031.8,2090.3,2152,2852.5,2917,2473.9,2272.1,2109.8,1866.8
1866.8,1958.7,2095.2,2152,2343.2,2762,2858.3,2081.4,2037.3,1997.4,1973.3,1958.7,1933.4,1909,1945.8,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,2085.7,2124.2,2198.4,2246.7,3201.2,3201.2,2246.7,2198.4,2124.2,2085.7,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1945.8,1909,1933.4,1958.7,1973.3,1997.4,2037.3,2081.4,2858.3,2762,2343.2,2152,2095.2,1958.7,1866.8
1600,1898.2,1988.9,2045.9,2095.4,2271.9,2647.8,2895.4,2033.3,2006.2,1982.8,1960.9,1935.5,1915.9,1911.9,1873.1,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,2143.3,2097.2,2104.9,2119.7,2131.5,3201.2,3201.2,2131.5,2119.7,2104.9,2097.2,2143.3,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1873.1,1911.9,1915.9,1935.5,1960.9,1982.8,2006.2,2033.3,2895.4,2647.8,2271.9,2095.4,2045.9,1988.9,1898.2,1600
1600,1600,2019.4,2001,2036.4,2052.3,2218,2547.4,2960.6,2004.4,1986,1966.1,1947.7,1935.8,1924.9,1900.6,1873.7,1866.8,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1874.4,2098.8,2064.9,2061.4,2055.6,2049.3,3201.2,3201.2,2049.3,2055.6,2061.4,2064.9,2098.8,1874.4,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1866.8,1873.7,1900.6,1924.9,1935.8,1947.7,1966.1,1986,2004.4,2960.6,2547.4,2218,2052.3,2036.4,2001,2019.4,1600,1600
1600,1600,1866.8,1938.2,1979.6,2004.4,2014.6,2181,2440.9,3059.6,1985.2,1972.4,1958.8,1947.3,1934.5,1918,1901.1,1893.1,1897.7,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,2230.4,2075.8,2037.3,2013.7,1999.8,1988.1,3147.7,3147.7,1988.1,1999.8,2013.7,2037.3,2075.8,2230.4,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1897.7,1893.1,1901.1,1918,1934.5,1947.3,1958.8,1972.4,1985.2,3059.6,2440.9,2181,2014.6,2004.4,1979.6,1938.2,1866.8,1600,1600
1600,1600,1600,1866.8,1933.6,1965,1982.7,1991.9,2161.2,2279.8,3162.9,1975.4,1965.4,1953.5,1940.8,1927.2,1915.3,1909.6,1917.6,1947.9,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,2049.6,2070.7,2018.8,1993.2,1971.2,1954,1940.3,3102.2,3102.2,1940.3,1954,1971.2,1993.2,2018.8,2070.7,2049.6,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1947.9,1917.6,1909.6,1915.3,1927.2,1940.8,1953.5,1965.4,1975.4,3162.9,2279.8,2161.2,1991.9,1982.7,1965,1933.6,1866.8,1600,1600,1600
