3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2,3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2
1866.8,3201.2,2672.1,1600,1600,1600,1600,1600,1876.4,1866.8,1866.8,1876.4,1600,1600,1600,1600,1600,2672.1,3201.2,1866.8
1600,1600,3014,2884.9,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2884.9,3014,1600,1600
1600,1600,1600,2798.9,1966.9,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1966.9,2798.9,1600,1600,1600
1600,1600,1600,1600,2500.9,2109.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2109.8,2500.9,1600,1600,1600,1600
1600,1600,1600,1600,1600,1866.8,2735.6,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2735.6,1866.8,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1866.8,1866.8,2019.2,2019.2,1866.8,1866.8,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
