3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2,3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2
1866.8,3201.2,2708.2,1600,1600,1600,1600,1600,1882.4,1866.8,1866.8,1882.4,1600,1600,1600,1600,1600,2708.2,3201.2,1866.8
1600,1600,2961,2932.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2932.8,2961,1600,1600
1600,1600,1600,2732.3,2044.9,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2044.9,2732.3,1600,1600,1600
1600,1600,1600,1600,2440.7,2145.4,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2145.4,2440.7,1600,1600,1600,1600
1600,1600,1600,1600,1600,1866.8,2709.9,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2709.9,1866.8,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1866.8,1866.8,2019,2019,1866.8,1866.8,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
