3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2,3201.2,1866.8,1600,1600,1600,1600,1600,1600,1866.8,3201.2
1866.8,3201.2,2666,1600,1600,1600,1600,1600,1877.3,1866.8,1866.8,1877.3,1600,1600,1600,1600,1600,2666,3201.2,1866.8
1600,1600,3020.4,2876.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2876.8,3020.4,1600,1600
1600,1600,1600,2806.7,1959.5,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1959.5,2806.7,1600,1600,1600
1600,1600,1600,1600,2507.5,2107.1,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2107.1,2507.5,1600,1600,1600,1600
1600,1600,1600,1600,1600,1866.8,2737.2,1866.8,1866.8,1866.8,1866.8,1866.8,1866.8,2737.2,1866.8,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1866.8,1866.8,2020.2,2020.2,1866.8,1866.8,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
