   2.0000000000000000e+01  -4.3996695636900000e+01   4.4738286327899999e+01   8.0000000000000000e+00   1.3301097854010626e-02   6.5513805204254170e-03   8.8676146782538795e-02
   2.1000000000000000e+01  -4.3836662409699997e+01   4.6722656189699997e+01   8.0000000000000000e+00   1.3650866138767676e-02   6.5644541629023235e-03   8.8447058594159453e-02
   2.2000000000000000e+01  -7.4671302329299998e+00   9.6295377690600006e+00   8.0000000000000000e+00   1.3882363848544764e-03  -5.4331958989649255e-04   2.0796098040149051e-03
   2.3000000000000000e+01  -1.2230608935799999e+01   4.7376037965300000e+01   8.0000000000000000e+00   1.1846998630956514e-02   1.5797554222863682e-03   1.8769086047348602e-02
   2.4000000000000000e+01   1.2148740908800001e+01   4.7392215003099999e+01   8.0000000000000000e+00   1.2409017562437164e-02  -1.5676945952711352e-03  -2.3354867231333391e-02
   2.5000000000000000e+01   1.2321520422600001e+01   4.2495105391300001e+01   8.0000000000000000e+00   1.0701580359684517e-02  -1.4075398971690263e-03  -2.2156230442212373e-02
   2.6000000000000000e+01  -9.6424994321799993e+00   4.2390186885699997e+01   8.0000000000000000e+00   1.0595813443594218e-02   9.8203339454709638e-04   1.3634674313768892e-02
   2.7000000000000000e+01   4.6953984840899999e+01   4.7345545394900000e+01   8.0000000000000000e+00   1.5096217844205097e-02  -2.0712426359587508e-02  -1.0098367266354649e-01
   2.8000000000000000e+01   7.1880339468900001e+00   3.7705748251199999e+01   8.0000000000000000e+00   8.4887850985813570e-03   5.9221255191018003e-05  -1.1671862202103346e-02
   2.9000000000000000e+01  -7.3160568305300000e+00   3.7426702211100000e+01   8.0000000000000000e+00   8.5809893789031786e-03   3.0183557258406775e-04   8.8891437665792675e-03
   3.0000000000000000e+01  -4.3561929747299999e+01   4.8215813308599998e+01   8.0000000000000000e+00   1.3917571174505533e-02   6.5196079178666023e-03   8.7898582753783788e-02
   3.1000000000000000e+01   3.6255547909800001e+01   4.1782711955800004e+01   8.0000000000000000e+00   1.1398325647319579e-02  -1.3757359079732833e-02  -7.3273026313696546e-02
   3.2000000000000000e+01  -4.3889733908600000e+01   4.2300821849800002e+01   8.0000000000000000e+00   1.2964018693675524e-02   6.5144223953544928e-03   8.8189950966817574e-02
   3.3000000000000000e+01   3.7199003592600000e+01   4.6873291743400003e+01   8.0000000000000000e+00   1.4698692854802284e-02  -1.4376648178545967e-02  -7.7633580724499843e-02
   3.4000000000000000e+01  -3.6589196246400000e+01   4.2977829501000002e+01   8.0000000000000000e+00   1.2988457663131394e-02   5.3642825876814510e-03   7.0981234426091236e-02
   3.5000000000000000e+01  -3.9927429904699999e+01   4.1896197366999999e+01   8.0000000000000000e+00   1.2898095409166838e-02   5.8865479185687504e-03   7.8772947656857328e-02
   3.6000000000000000e+01  -3.8375691668899997e+01   4.2117390827700000e+01   8.0000000000000000e+00   1.2901832069412122e-02   5.6467805310551917e-03   7.5112793041184941e-02
   3.7000000000000000e+01   3.8743467764599998e+01   4.7706621562099997e+01   8.0000000000000000e+00   1.5299098438487592e-02  -1.5389628812253035e-02  -8.1654740593104694e-02
   3.8000000000000000e+01   3.7281336826500002e+01   4.3760872774500001e+01   8.0000000000000000e+00   1.2672444944551466e-02  -1.4426637241848084e-02  -7.6500974570168578e-02
   3.9000000000000000e+01  -3.6804367758900000e+01   4.6908304252900002e+01   8.0000000000000000e+00   1.3620682680086897e-02   5.4082009229034101e-03   7.1818276282017340e-02
   4.0000000000000000e+01   4.1626084179599999e+01   4.7837217741899998e+01   8.0000000000000000e+00   1.5432324577545389e-02  -1.7280560962483035e-02  -8.8594756980181613e-02
   4.1000000000000000e+01   4.0140051506600003e+01   4.7997817030299998e+01   8.0000000000000000e+00   1.5524835995445210e-02  -1.6313016555771036e-02  -8.5118549388604525e-02
   4.2000000000000000e+01  -4.2558877528200000e+01   4.6401162000600003e+01   8.0000000000000000e+00   1.3578987060975239e-02   6.3939258286798495e-03   8.5487433696372142e-02
   4.3000000000000000e+01  -4.2650515870000000e+01   4.5198329176100003e+01   8.0000000000000000e+00   1.3241881070345712e-02   6.3641465925902158e-03   8.5728556679355611e-02
   4.4000000000000000e+01   4.3529108931899998e+01   4.5014989837700000e+01   8.0000000000000000e+00   1.3583383004581461e-02  -1.8492622850124468e-02  -9.1831333556821049e-02
   4.5000000000000000e+01   3.7891151767899999e+01   4.2286352553000000e+01   8.0000000000000000e+00   1.1747324141010537e-02  -1.4806003810245114e-02  -7.7306855088441193e-02
   4.6000000000000000e+01  -4.1986763216299998e+01   4.7737705801399997e+01   8.0000000000000000e+00   1.3846992542899339e-02   6.2716450938779915e-03   8.4151867175720721e-02
   4.7000000000000000e+01  -3.6441802116100000e+01   4.5035044665599997e+01   8.0000000000000000e+00   1.3299245467270703e-02   5.3455497854115464e-03   7.0807910826872850e-02
   4.8000000000000000e+01  -4.2455432414800001e+01   4.3954581787599999e+01   8.0000000000000000e+00   1.3150713302726576e-02   6.2498150731011906e-03   8.5117944651104574e-02
   4.9000000000000000e+01  -4.2012791851999999e+01   4.2319807728900003e+01   8.0000000000000000e+00   1.2979380914246906e-02   6.2041680674456475e-03   8.3756673601177251e-02
   5.0000000000000000e+01   3.7003812588599999e+01   4.5229789538900000e+01   8.0000000000000000e+00   1.3604736741670294e-02  -1.4247782678705516e-02  -7.6470864589436485e-02
   5.1000000000000000e+01   4.3382940224199999e+01   4.7008668207500001e+01   8.0000000000000000e+00   1.4888426644657169e-02  -1.8411559679537486e-02  -9.2395431179029902e-02
   5.2000000000000000e+01   4.3081270709300000e+01   4.3117799932200001e+01   8.0000000000000000e+00   1.2341372818483224e-02  -1.8189253454223040e-02  -8.9900197826657993e-02
   5.3000000000000000e+01   4.4574769307799997e+01   4.2370548600200003e+01   8.0000000000000000e+00   1.1852677993904034e-02  -1.9160683357449856e-02  -9.3071705967546506e-02
   5.4000000000000000e+01   9.7836806092700002e+00   4.2453926919499999e+01   8.0000000000000000e+00   1.0422179591169423e-02  -6.7743610354573146e-04  -1.7564513332613461e-02
   5.5000000000000000e+01  -4.5860843003600003e+01   4.2485574657900003e+01   8.0000000000000000e+00   1.2995061907782150e-02   6.8487627041162709e-03   9.2830659554631989e-02
   5.6000000000000000e+01  -1.2318783749900000e+01   4.2473714208200001e+01   8.0000000000000000e+00   1.0988907436177975e-02   1.4142493537108428e-03   1.8493277330822757e-02
   5.7000000000000000e+01  -6.8851530968599999e+00   3.9828642200099999e+01   8.0000000000000000e+00   9.4219983699494660e-03   4.2002401885047897e-04   8.6420162938529565e-03
   5.8000000000000000e+01   7.3489092683699999e+00   4.0219422166800001e+01   8.0000000000000000e+00   9.3704812928471649e-03  -7.4647984793838577e-05  -1.2733898942998473e-02
   5.9000000000000000e+01  -4.5690930723199997e+01   4.7863922619000000e+01   8.0000000000000000e+00   1.3861249519303294e-02   6.8462016946442324e-03   9.2876282333145349e-02
   6.0000000000000000e+01  -4.5719312990600002e+01   4.5261680747000000e+01   8.0000000000000000e+00   1.3426072179471468e-02   6.8400675580591701e-03   9.2736522922266140e-02
   6.1000000000000000e+01  -3.4990372411199999e+01   4.7680506128399998e+01   8.0000000000000000e+00   1.3698821465318360e-02   5.1321804178801715e-03   6.7641842763116897e-02
   6.2000000000000000e+01   3.4314887447300002e+01   4.7641144635899998e+01   8.0000000000000000e+00   1.5080466689974764e-02  -1.2572673862982185e-02  -7.1175933867047361e-02
   6.3000000000000000e+01   3.4470991319600003e+01   4.5625664210700002e+01   8.0000000000000000e+00   1.3799259299928812e-02  -1.2652931520471424e-02  -7.0718034890725770e-02
   6.4000000000000000e+01   3.3962255556999999e+01   4.1829793853399998e+01   8.0000000000000000e+00   1.1391731414728578e-02  -1.2306278780816176e-02  -6.7971721028956378e-02
   6.5000000000000000e+01   4.5683488485100000e+01   4.1568493027000002e+01   8.0000000000000000e+00   1.1327990011414530e-02  -1.9879317290382989e-02  -9.5308140798116614e-02
   6.6000000000000000e+01   4.7678018385300000e+01   4.2317096139599997e+01   8.0000000000000000e+00   1.1817582243749907e-02  -2.1172508520312130e-02  -1.0034718170918133e-01
   6.7000000000000000e+01   4.6762085724000002e+01   4.4714144497400000e+01   8.0000000000000000e+00   1.3382535130529300e-02  -2.0583193002226944e-02  -9.9309420689583761e-02
   6.8000000000000000e+01   3.1473503711399999e+01   4.2229338108999997e+01   8.0000000000000000e+00   1.1584960164551576e-02  -1.0771505745943469e-02  -6.2419593854640472e-02
   6.9000000000000000e+01   2.9005985639999999e+01   4.2392227898900003e+01   8.0000000000000000e+00   1.1612102263436421e-02  -9.2974370691326358e-03  -5.6884040163535231e-02
   7.0000000000000000e+01   2.6212684282300000e+01   4.2477986848900002e+01   8.0000000000000000e+00   1.1558850553668648e-02  -7.6997113819535544e-03  -5.0681842976335649e-02
   7.1000000000000000e+01   2.3361127217300002e+01   4.2478448002299999e+01   8.0000000000000000e+00   1.1431816043877132e-02  -6.1595658577535770e-03  -4.4457562510192637e-02
   7.2000000000000000e+01   2.0543532694500001e+01   4.2490118567099998e+01   8.0000000000000000e+00   1.1290477904943370e-02  -4.7465287736909783e-03  -3.8475472996928925e-02
   7.3000000000000000e+01   1.7750671197500001e+01   4.2459968843299997e+01   8.0000000000000000e+00   1.1108726958441747e-02  -3.4683577604490102e-03  -3.2714278207357089e-02
   7.4000000000000000e+01   1.4923376239000000e+01   4.2442292208700003e+01   8.0000000000000000e+00   1.0905297481735663e-02  -2.3187812115471225e-03  -2.7097395406412612e-02
   7.5000000000000000e+01   9.2467943110299995e+00   4.7238483281299999e+01   8.0000000000000000e+00   1.1899560154817395e-02  -8.1553258240283212e-04  -1.7984887779728342e-02
   7.6000000000000000e+01   1.4890014436600000e+01   4.7433863443000000e+01   8.0000000000000000e+00   1.2871614813439479e-02  -2.4870664433878750e-03  -2.8641360332081173e-02
   7.7000000000000000e+01   1.7635256127000002e+01   4.7487603687700002e+01   8.0000000000000000e+00   1.3320028240487820e-02  -3.5786347789666423e-03  -3.4158500945206192e-02
   7.8000000000000000e+01   2.0452331486799999e+01   4.7501799662700002e+01   8.0000000000000000e+00   1.3724967273733469e-02  -4.8444802670651712e-03  -4.0017364437798561e-02
   7.9000000000000000e+01   2.3300269601699998e+01   4.7507266577499998e+01   8.0000000000000000e+00   1.4084161780594134e-02  -6.2523692969318886e-03  -4.6131158964518679e-02
   8.0000000000000000e+01   2.6109198472900001e+01   4.7490409839100003e+01   8.0000000000000000e+00   1.4378137895600151e-02  -7.7474239046234255e-03  -5.2318111109213639e-02
   8.1000000000000000e+01   2.8929254661300000e+01   4.7449328912699997e+01   8.0000000000000000e+00   1.4608981444623080e-02  -9.3383023596570296e-03  -5.8660593031393191e-02
   8.2000000000000000e+01   3.1605536639400000e+01   4.7496616988299998e+01   8.0000000000000000e+00   1.4833722530408473e-02  -1.0920104805711699e-02  -6.4821399617394040e-02
   8.3000000000000000e+01   6.2421668575900000e+00   4.7110146858500002e+01   8.0000000000000000e+00   1.1466459877711775e-02  -2.8405963706032477e-04  -1.2704632411747251e-02
   8.4000000000000000e+01  -6.6766474708499999e+00   4.7295784274500001e+01   8.0000000000000000e+00   1.1278198035938766e-02   8.8019491404430395e-04   8.8341982064742350e-03
   8.5000000000000000e+01  -9.5227202392700008e+00   4.7381551534400003e+01   8.0000000000000000e+00   1.1552329866219223e-02   1.2107303487140107e-03   1.3820149731789593e-02
   8.6000000000000000e+01  -1.4900199630299999e+01   4.7405021909500000e+01   8.0000000000000000e+00   1.2156055114758983e-02   1.9784610164405576e-03   2.3871091932330932e-02
   8.7000000000000000e+01  -1.7610133052399998e+01   4.7486375595200002e+01   8.0000000000000000e+00   1.2465856361833481e-02   2.3994767272275744e-03   2.9268446878552443e-02
   8.8000000000000000e+01  -2.0480241434900002e+01   4.7484537564900002e+01   8.0000000000000000e+00   1.2753140534859490e-02   2.8484286225622484e-03   3.5195336990275453e-02
   8.9000000000000000e+01  -2.3346034486000001e+01   4.7495825806500001e+01   8.0000000000000000e+00   1.3008943540912457e-02   3.2995384778837940e-03   4.1311561457213729e-02
   9.0000000000000000e+01  -2.6231218531100001e+01   4.7503832747600001e+01   8.0000000000000000e+00   1.3229239908705795e-02   3.7543998731754385e-03   4.7640322398171460e-02
   9.1000000000000000e+01  -2.9083023131400001e+01   4.7525195137499999e+01   8.0000000000000000e+00   1.3412269475069270e-02   4.2044127224782303e-03   5.4040346251959949e-02
   9.2000000000000000e+01  -3.1575599367500001e+01   4.7777406512799999e+01   8.0000000000000000e+00   1.3580398367555093e-02   4.6015366032637270e-03   5.9747545694285108e-02
   9.3000000000000000e+01  -3.3597133957799997e+01   4.8407505512999997e+01   8.0000000000000000e+00   1.3766574822955581e-02   4.9235140727457698e-03   6.4458252648191078e-02
   9.4000000000000000e+01  -4.7782592274700001e+01   4.7678642752199998e+01   8.0000000000000000e+00   1.3834031525362703e-02   7.1749477284550290e-03   9.7777137360426494e-02
   9.5000000000000000e+01  -4.7884341596900001e+01   4.2389826932600002e+01   8.0000000000000000e+00   1.2984523111890092e-02   7.1808620425990568e-03   9.7576539005462398e-02
   9.6000000000000000e+01  -3.2730611145499999e+01   4.2669267994199998e+01   8.0000000000000000e+00   1.2812616485678593e-02   4.7218287933772658e-03   6.1979348129055208e-02
   9.7000000000000000e+01  -2.9501770771099999e+01   4.2612602406000001e+01   8.0000000000000000e+00   1.2649283869894197e-02   4.1900831583663849e-03   5.4575768873380261e-02
   9.8000000000000000e+01  -2.6426386158000000e+01   4.2534635622600000e+01   8.0000000000000000e+00   1.2445993606744706e-02   3.6829515998128429e-03   4.7654560553806173e-02
   9.9000000000000000e+01  -2.3468843632999999e+01   4.2514569928299998e+01   8.0000000000000000e+00   1.2220073130383416e-02   3.1966466747383663e-03   4.1156696567023636e-02
   1.0000000000000000e+02  -2.0591670131699999e+01   4.2485437990000001e+01   8.0000000000000000e+00   1.1961011318381813e-02   2.7243717014106194e-03   3.5004763195696335e-02
   1.0100000000000000e+02  -1.7754553545299999e+01   4.2451102690500001e+01   8.0000000000000000e+00   1.1666084675768509e-02   2.2622649648454626e-03   2.9128325606819144e-02
   1.0200000000000000e+02  -1.5004751390599999e+01   4.2406619258399999e+01   8.0000000000000000e+00   1.1336597034894990e-02   1.8235799673758006e-03   2.3636246735183379e-02
   1.0300000000000000e+02  -7.6257226343899998e+00   2.3440281291499998e+00   8.0000000000000000e+00   2.4464129491354105e-04  -2.9813465691766385e-04   3.9509672520569134e-04
   1.0400000000000000e+02  -7.5241460103600000e+00   4.6440860347799999e+00   8.0000000000000000e+00   5.5757180592844050e-04  -4.5862575955707684e-04   8.5479299905158088e-04
   1.0500000000000000e+02  -7.4574489356100004e+00   7.0957582608600003e+00   8.0000000000000000e+00   9.4186934531496642e-04  -5.3116547064431248e-04   1.4296167397171002e-03
   1.0600000000000000e+02  -7.3614700475600001e+00   1.2271082823700000e+01   8.0000000000000000e+00   1.8978285222401392e-03  -5.1488768782804973e-04   2.7381603339767450e-03
   1.0700000000000000e+02  -7.2812722822999998e+00   1.4956616622100000e+01   8.0000000000000000e+00   2.4572197158284643e-03  -4.6073348896930776e-04   3.4089595992143544e-03
   1.0800000000000000e+02  -7.2731919739700004e+00   1.7729801684600002e+01   8.0000000000000000e+00   3.0731975651131001e-03  -3.8739166515055920e-04   4.1289704978658527e-03
   1.0900000000000000e+02  -7.2536875424799998e+00   2.0516819744999999e+01   8.0000000000000000e+00   3.7294508150438823e-03  -3.0410762916078745e-04   4.8345138593163155e-03
   1.1000000000000000e+02  -7.2241997245500000e+00   2.3326290640900002e+01   8.0000000000000000e+00   4.4264737849263429e-03  -2.1470416550926341e-04   5.5199939097314047e-03
   1.1100000000000000e+02  -7.2000192070500004e+00   2.6147168362199999e+01   8.0000000000000000e+00   5.1611989926404183e-03  -1.2055517982516126e-04   6.1906952404077375e-03
   1.1200000000000000e+02  -7.1985341821400004e+00   2.8965555182300001e+01   8.0000000000000000e+00   5.9316832038708127e-03  -2.1236350646687970e-05   6.8620559570252548e-03
   1.1300000000000000e+02  -7.2266381935300004e+00   3.1819299255499999e+01   8.0000000000000000e+00   6.7537414786360958e-03   8.5218239198106780e-05   7.5548321583438875e-03
   1.1400000000000000e+02  -7.2906485270100001e+00   3.4694247812999997e+01   8.0000000000000000e+00   7.6397869756672865e-03   1.9607105607577683e-04   8.2785774644322189e-03
   1.1500000000000000e+02  -5.2823352841800002e+00   2.3917713327699999e+00   8.0000000000000000e+00   2.9548231069911771e-04  -2.2597337067707915e-04   2.7449010266557462e-04
   1.1600000000000000e+02  -2.7925157549000001e+00   2.4526594772600001e+00   8.0000000000000000e+00   3.2146783289979344e-04  -1.2232082110612811e-04   1.4381907139683354e-04
   1.1700000000000000e+02  -2.4531927960300001e-01   2.4153829998199998e+00   8.0000000000000000e+00   3.2175403254922845e-04  -6.3720022582349336e-07   4.1299163268198391e-06
   1.1800000000000000e+02   2.3892418771099999e+00   2.4262655960899999e+00   8.0000000000000000e+00   3.1846513266831110e-04   1.2450748016657105e-04  -1.3602083892498207e-04
   1.1900000000000000e+02   4.9711596505399998e+00   2.4510309637200001e+00   8.0000000000000000e+00   3.0371553879823099e-04   2.4233089858140079e-04  -2.7861788775571317e-04
   1.2000000000000000e+02   7.4620631351900002e+00   2.3799565516399999e+00   8.0000000000000000e+00   2.4804142401876520e-04   3.2079842040632749e-04  -4.0405046980635363e-04
   1.2100000000000000e+02   7.3929298528000000e+00   4.8522481957999997e+00   8.0000000000000000e+00   5.8343018112245527e-04   5.1277093739015981e-04  -9.2741152780114226e-04
   1.2200000000000000e+02   7.3175456933099996e+00   7.4567867403300001e+00   8.0000000000000000e+00   9.9731125443541530e-04   6.0955633376987624e-04  -1.5973440181754836e-03
   1.2300000000000000e+02   7.2264993865199996e+00   1.0168461149700001e+01   8.0000000000000000e+00   1.4828477959899727e-03   6.4483116157881240e-04  -2.3532729247026521e-03
   1.2400000000000000e+02   7.3308122451599997e+00   1.5606968376699999e+01   8.0000000000000000e+00   2.5970242546242096e-03   6.0907576884275123e-04  -4.1111030169511398e-03
   1.2500000000000000e+02   7.1443536663599998e+00   1.8321496335900001e+01   8.0000000000000000e+00   3.2107060765507660e-03   5.6702257079102451e-04  -4.8982987620164462e-03
   1.2600000000000000e+02   7.0956783189400001e+00   2.1101372889800000e+01   8.0000000000000000e+00   3.8759950497745253e-03   5.1319484894250605e-04  -5.7905324223122981e-03
   1.2700000000000000e+02   7.0799405020200004e+00   2.3943229232800000e+01   8.0000000000000000e+00   4.5872141343093415e-03   4.5273906711349111e-04  -6.7401515119306209e-03
   1.2800000000000000e+02   7.0525091381399996e+00   2.6737992754899999e+01   8.0000000000000000e+00   5.3166536164213161e-03   3.8951689227685572e-04  -7.6745640671259203e-03
   1.2900000000000000e+02   7.0584707583400004e+00   2.9558326120400000e+01   8.0000000000000000e+00   6.0802979162461494e-03   3.1850631205986626e-04  -8.6599241152797279e-03
   1.3000000000000000e+02   7.0830622264100001e+00   3.2358767645599997e+01   8.0000000000000000e+00   6.8653115412825429e-03   2.3937958809358594e-04  -9.6694484329741051e-03
   1.3100000000000000e+02   7.1463505038699999e+00   3.5060527675300001e+01   8.0000000000000000e+00   7.6543065030541431e-03   1.5119227142079271e-04  -1.0698534299765928e-02
   1.3200000000000000e+02   7.7752495120900003e+00   4.2146644947399999e+01   8.0000000000000000e+00   1.0081907227216297e-02  -2.7522572521203808e-04  -1.4049651048948416e-02
   1.3300000000000000e+02  -6.6482844540599997e+00   4.2225164560000003e+01   8.0000000000000000e+00   1.0130483138403252e-02   6.0816635885497464e-04   8.5452240613533292e-03
   1.3400000000000000e+02  -9.3850318695899997e+00   4.4815405902899997e+01   8.0000000000000000e+00   1.1057553021062403e-02   1.0829857581722080e-03   1.3421123369166593e-02
   1.3500000000000000e+02  -4.7893307634400003e+01   4.5074517391999997e+01   8.0000000000000000e+00   1.3411835539119812e-02   7.1873892410032727e-03   9.7823100872551028e-02
   1.3600000000000000e+02   1.2186963233700000e+01   4.4944983730200001e+01   8.0000000000000000e+00   1.1558260579942478e-02  -1.4593734763512472e-03  -2.2703973501263967e-02
   1.3700000000000000e+02   9.3232304631999998e+00   4.4823829718900001e+01   8.0000000000000000e+00   1.1136907725790858e-02  -7.0113948307287254e-04  -1.7464573718457048e-02
   1.3800000000000000e+02  -3.6462020343899999e+00   4.2012595674899998e+01   8.0000000000000000e+00   9.7959327301796895e-03   4.2983885878662231e-04   3.7696451351502255e-03
   1.3900000000000000e+02  -6.4297724511599998e+00   4.4654528600699997e+01   8.0000000000000000e+00   1.0707733017681426e-02   7.4767497750999085e-04   8.3404701167796320e-03
   1.4000000000000000e+02  -1.2225558465700001e+01   4.4910678706100001e+01   8.0000000000000000e+00   1.1422653155795125e-02   1.4861617015435107e-03   1.8577243764892733e-02
   1.4100000000000000e+02  -4.2493671208799997e+00   3.6793175202599997e+01   8.0000000000000000e+00   8.2433966796151888e-03   2.1508961381848412e-04   4.4403223133363482e-03
   1.4200000000000000e+02   4.8006188148200000e+00   4.0932831139000001e+01   8.0000000000000000e+00   9.4354846499093044e-03   8.4008031876321542e-05  -8.9852415801663088e-03
   1.4300000000000000e+02   4.4624155917600001e+00   3.8131990353600003e+01   8.0000000000000000e+00   8.5475130042852454e-03   1.6106175708985223e-04  -7.8532050422028109e-03
   1.4400000000000000e+02  -3.2917608828600002e+01   4.5352025543400003e+01   8.0000000000000000e+00   1.3251066573735796e-02   4.7824864350720737e-03   6.2642505835449835e-02
   1.4500000000000000e+02   3.1871147517400001e+01   4.4745403989499998e+01   8.0000000000000000e+00   1.3149889473818538e-02  -1.1035771610571257e-02  -6.4344625377990405e-02
   1.4600000000000000e+02   2.8952692394300001e+01   4.4934019726599999e+01   8.0000000000000000e+00   1.3118267701621984e-02  -9.3004506859605627e-03  -5.7756414588865095e-02
   1.4700000000000000e+02   2.6162657192899999e+01   4.4997041445500003e+01   8.0000000000000000e+00   1.2976990181886536e-02  -7.7137553413678299e-03  -5.1525680354515706e-02
   1.4800000000000000e+02   2.3329611257700002e+01   4.4990770881899998e+01   8.0000000000000000e+00   1.2757859383778630e-02  -6.1925102994700530e-03  -4.5311088582086233e-02
   1.4900000000000000e+02   2.0496460175100001e+01   4.4992696635999998e+01   8.0000000000000000e+00   1.2508314511795625e-02  -4.7798785082139549e-03  -3.9264436856232862e-02
   1.5000000000000000e+02   1.7678078872499999e+01   4.4963175106100003e+01   8.0000000000000000e+00   1.2212299600380734e-02  -3.5005172669851058e-03  -3.3428231419971456e-02
   1.5100000000000000e+02   6.1242069787200002e+00   4.3870777852200000e+01   8.0000000000000000e+00   1.0470470307491767e-02  -1.2336903925980633e-04  -1.1769500507832818e-02
   1.5200000000000000e+02  -1.4984207951700000e+01   4.4906994579900001e+01   8.0000000000000000e+00   1.1752479546100128e-02   1.9070027933257186e-03   2.3842197443935086e-02
   1.5300000000000000e+02  -1.7718860154600002e+01   4.4928839278799998e+01   8.0000000000000000e+00   1.2063458605776727e-02   2.3354777271623155e-03   2.9294697104224009e-02
   1.5400000000000000e+02  -2.0526394596100001e+01   4.4967016754500001e+01   8.0000000000000000e+00   1.2353159339086940e-02   2.7840788484085805e-03   3.5100658603461961e-02
   1.5500000000000000e+02  -2.3428112933900000e+01   4.5006527004600002e+01   8.0000000000000000e+00   1.2616159771781628e-02   3.2510375544975512e-03   4.1297557975788435e-02
   1.5600000000000000e+02  -2.6387952708899999e+01   4.5013150278300003e+01   8.0000000000000000e+00   1.2840615624891643e-02   3.7274977417641247e-03   4.7793536784416744e-02
   1.5700000000000000e+02  -2.9476118107500000e+01   4.5058972501100001e+01   8.0000000000000000e+00   1.3040218037078251e-02   4.2258529473192278e-03   5.4733575451590910e-02
   1.5800000000000000e+02  -5.0778505756600003e+00   4.7511573099500000e+00   8.0000000000000000e+00   5.9574433233601357e-04  -3.4494937811378621e-04   5.8057242039943836e-04
   1.5900000000000000e+02  -4.8747276906200003e+00   9.6375539080799992e+00   8.0000000000000000e+00   1.3821188652899271e-03  -3.9679064870300039e-04   1.3202228356781745e-03
   1.6000000000000000e+02  -4.6600464734599996e+00   1.2135287677699999e+01   8.0000000000000000e+00   1.8584723788636732e-03  -3.6551110224187410e-04   1.6476116975222390e-03
   1.6100000000000000e+02  -4.4975328311000000e+00   1.4688777916199999e+01   8.0000000000000000e+00   2.3825154552468172e-03  -3.2137180861171050e-04   1.9691147259911046e-03
