4,2,2,2,2.6014,3.817,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.9953,3.2443,2.113,2,2,2,2
2.6988,2.8783,2.1592,2.1674,2.3639,2.7228,3.107,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.615,2.8815,2.3842,2,2,2,2.4107,2.5541
2.5217,3.1917,3.1487,2.6031,2.5593,2.6521,2.7674,2.8825,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.4434,2.6348,2.5017,2.3192,2.1885,2.1779,2.5546,2.779,2.2604
2.5337,3.1018,3.2823,3.1634,2.8498,2.7845,2.8124,2.8775,2.9177,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9747,3.4212,2.6393,2.5903,2.5063,2.4426,2.4587,2.7002,2.8438,2.732,2.2445
2.7398,3.0944,3.2869,3.2884,3.1515,2.9778,2.9229,2.9248,2.9602,2.979,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9461,3.4268,2.6987,2.6679,2.6246,2.6036,2.6315,2.7707,2.8896,2.892,2.7196,2.3984
3.1661,3.2301,3.3088,3.3355,3.2689,3.1545,3.0541,3.0115,3.002,3.019,3.0259,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9411,3.4352,2.7551,2.7344,2.7103,2.7078,2.7356,2.8187,2.9176,2.9746,2.9398,2.8434,2.7734
3.7974,3.4416,3.3788,3.3698,3.3325,3.2568,3.1716,3.1054,3.0697,3.0543,3.0581,3.0561,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.954,3.4407,2.7952,2.7856,2.7741,2.7799,2.8056,2.8615,2.9376,3.0076,3.0409,3.0461,3.0774,3.3401
4,3.6326,3.4631,3.4133,3.3797,3.3266,3.2588,3.193,3.1417,3.1088,3.0892,3.0827,3.0783,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9787,3.4435,2.8228,2.8215,2.8206,2.8318,2.8567,2.9001,2.9595,3.0238,3.078,3.1179,3.17,3.3663,3.8685
4,3.8555,3.4713,3.4678,3.4267,3.3844,3.3288,3.2684,3.2129,3.168,3.1349,3.1118,3.0976,3.1028,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.4446,2.8467,2.845,2.8527,2.8689,2.895,2.9333,2.9832,3.0399,3.0958,3.1424,3.1991,3.247,3.657,4
4,4,3.5944,3.5096,3.4799,3.4403,3.3907,3.3356,3.2804,3.2299,3.1866,3.1511,3.1247,3.1028,3.1418,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.4454,2.8779,2.8572,2.8728,2.894,2.9233,2.9608,3.0061,3.0575,3.111,3.1606,3.21,3.2412,3.3806,3.894,4
1,4,4,3.5489,3.5432,3.4947,3.4491,3.3982,3.3453,3.2929,3.2435,3.1986,3.1586,3.128,3.0929,3.204,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,3.453,2.9275,2.8545,2.8818,2.9083,2.9428,2.9824,3.0271,3.0757,3.1263,3.1768,3.225,3.2592,3.306,3.6947,4,4
