4,3.0118,3.3256,3.5957,3.7512,3.8485,3.8856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8878,3.905,4,4,4,4,3.9047,3.8878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8855,3.8471,3.7484,3.5898,3.3149,2.9951,4
3.809,3.7016,3.5962,3.6727,3.7092,3.7094,3.829,3.8852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8884,3.9308,4,4,4,4,4,4,3.9292,3.8882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8851,3.8265,3.706,3.705,3.6665,3.5864,3.6881,3.796
3.6298,3.7642,3.7707,3.7458,3.737,3.7259,3.7247,3.8186,3.8846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8909,3.9512,3.9879,4,4,4,4,4,4,3.9873,3.947,3.8904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8845,3.8158,3.7212,3.7221,3.7324,3.7398,3.7621,3.7542,3.6186
3.6785,3.7726,3.8062,3.7932,3.769,3.7537,3.7502,3.751,3.8178,3.8847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8926,3.9586,3.9766,4,4,4,4,4,4,4,4,3.9766,3.9547,3.8918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8845,3.8148,3.7479,3.7468,3.7499,3.7645,3.7878,3.7999,3.7657,3.6713
3.7229,3.7877,3.815,3.8075,3.7897,3.7745,3.7661,3.7641,3.7635,3.8247,3.8852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8928,3.9581,3.973,3.981,3.9964,4,4,4,4,4,4,3.9979,3.9816,3.9739,3.9526,3.8919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.885,3.8219,3.7606,3.761,3.7628,3.7709,3.7857,3.803,3.8102,3.7829,3.7183
3.7721,3.8059,3.8128,3.8078,3.7968,3.7857,3.7774,3.7724,3.7704,3.7686,3.8356,3.8858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8915,3.9499,3.9731,3.9735,3.9757,3.9808,3.9935,4,4,4,4,3.9966,3.9826,3.9762,3.9739,3.9743,3.9439,3.8907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8857,3.8332,3.7658,3.7675,3.7693,3.7742,3.7823,3.7932,3.804,3.809,3.8024,3.7692
3.8209,3.7995,3.8015,3.8002,3.7965,3.7904,3.7839,3.7786,3.7748,3.7726,3.7705,3.8476,3.8863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8897,3.9359,3.974,3.9711,3.9695,3.9635,3.9589,3.9737,3.9924,4,4,3.9947,3.9774,3.9635,3.9637,3.9695,3.9717,3.975,3.93,3.8891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8862,3.8455,3.7676,3.7697,3.7718,3.7756,3.7807,3.7872,3.7932,3.7969,3.7983,3.7968,3.8193
3.8717,3.7833,3.7848,3.7918,3.795,3.7921,3.7874,3.7826,3.7787,3.7755,3.7732,3.7714,3.8583,3.8867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8883,3.9187,3.9732,3.9696,3.9659,3.9574,3.9376,3.9243,3.9619,3.9827,3.9918,3.9922,3.9839,3.9682,3.9315,3.9364,3.9573,3.9666,3.9701,3.9734,3.9135,3.888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8866,3.8567,3.7686,3.7704,3.7726,3.7758,3.7796,3.7843,3.789,3.792,3.7889,3.782,3.7807,3.871
3.8865,3.8519,3.7786,3.7947,3.7949,3.7932,3.7894,3.7855,3.7819,3.7788,3.7761,3.7738,3.772,3.8668,3.8869,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8876,3.9028,3.9676,3.9668,3.9631,3.9567,3.9439,3.9034,3.9186,3.9625,3.977,3.9833,3.9835,3.9778,3.9647,3.9274,3.9027,3.9427,3.9574,3.9641,3.9677,3.9643,3.8998,3.8875,1,1,1,1,1,1,1,1,1,1,1,1,1,3.8869,3.8656,3.7692,3.771,3.7733,3.776,3.779,3.7825,3.7864,3.7902,3.792,3.7921,3.7756,3.85,3.8865
1,3.8854,3.8217,3.7951,3.7975,3.7937,3.7907,3.7878,3.7851,3.7823,3.7796,3.777,3.7745,3.7729,3.8729,3.887,1,1,1,1,1,1,1,1,1,1,1,3.8874,3.8943,3.9479,3.9628,3.9617,3.9579,3.9516,3.9067,3.893,3.9236,3.9627,3.9721,3.9765,3.9767,3.9725,3.9634,3.9347,3.8942,3.9047,3.9502,3.9586,3.963,3.9651,3.9461,3.8932,3.8874,1,1,1,1,1,1,1,1,1,1,1,3.887,3.8721,3.7702,3.7718,3.7742,3.7768,3.7795,3.7822,3.7849,3.7877,3.7907,3.7945,3.7925,3.8193,3.8853,1
1,1,3.882,3.8044,3.7958,3.7937,3.792,3.7905,3.7886,3.7862,3.7835,3.7807,3.7782,3.7759,3.7767,3.8766,3.8871,1,1,1,1,1,1,1,1,1,1,3.8909,3.9337,3.9632,3.9609,3.9594,3.9575,3.9146,3.8919,3.8927,3.9274,3.9594,3.9679,3.9708,3.9708,3.9679,3.9587,3.9388,3.8946,3.8912,3.9125,3.9578,3.9604,3.9623,3.9657,3.9301,3.8903,1,1,1,1,1,1,1,1,1,1,3.8871,3.876,3.7736,3.7731,3.7755,3.778,3.7807,3.7834,3.7858,3.7876,3.7891,3.7907,3.7927,3.8015,3.8818,1,1
