1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.8003,2.4627,4,2,3.3505,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9454,3.1739,3.0787,2.6508,2,2,2,2,2.7321,3.0494,3.3552,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,4,4,4,4,3.2995,3.1458,2.9544,3.0876,2.8837,2.8393,4,4,4,2.7289,2.3987,2.7509,3.0326,3.0607,3.1046,3.4544,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,3.4118,3.1144,3.0917,3.2204,3.0013,3.153,3.3822,4,4,4,4,4,4,4,3.04,2.9594,3.1622,3.2459,3.3215,3.2308,3.0545,3.7976,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,3.5456,3.0645,3.2456,3.3533,3.2574,3.2518,3.2229,3.9895,4,4,4,4,1,1,1,4,4,4,4,3.2989,3.1093,3.1201,3.3713,3.4247,3.0226,3.0198,3.3384,4,4,4,4,1,1
1,4,4,4,3.983,3.0406,3.1064,3.3176,3.4606,3.3073,3.1449,3.6737,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.749,3.1003,3.2192,3.5104,3.3332,3.0317,2.9195,3.0987,4,4,4,4
4,4,3.4512,2.876,2.6294,3.2918,3.5007,3.2892,3.4546,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.3689,3.3204,3.4685,3.1099,2.6284,2.4666,2.9147,4,4
4,2,2.4007,3.0395,4,3.9849,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3.7524,2.8239,2,2,3.6805
2,2,3.1623,3.9651,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.7485,2.7976,2,2
