1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.3383,2,4,2,2.9907,3.9437,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.7651,2.8539,2.4952,2.0982,2,2,2,2,2.4518,2.7466,3.1349,4,4,4,4,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,4,4,3.2296,2.7622,2.414,2.3165,2.4265,2.6601,4,4,3.6224,2.2318,2.2619,2.6086,2.8402,2.6631,2.7432,3.5697,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,1,1,4,4,4,4,2.8775,2.6825,2.5166,2.2773,2.5673,3.2432,4,4,4,4,4,4,3.4521,2.6201,2.4469,2.8602,2.9365,2.6591,2.6172,2.9982,4,4,4,4,4,1,1,1,1
1,1,1,1,4,4,4,4,3.4926,2.6584,2.3922,2.5598,2.3985,2.7173,3.7519,4,4,4,4,1,1,1,4,4,4,3.8578,2.7926,2.7045,2.942,2.9891,2.7735,2.4355,2.6211,3.4511,4,4,4,4,1,1
1,4,4,4,4,3.8325,2.8892,2.3987,2.3817,2.5979,2.7322,2.9165,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.1858,2.7669,2.8531,3.1009,2.8222,2.4177,2.5094,2.8793,4,4,4,4
4,4,3.711,2.8149,2.382,2.1265,2.2957,2.7932,2.9234,3.3617,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.7641,2.952,3.1026,3.1879,2.719,2.4318,2.2139,2.5659,3.9962,4
4,2,2,2.2745,2.7815,3.5089,3.8337,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.6965,3.7662,3.0727,2.456,2,2,3.1128
2,2,2.2222,3.1932,3.9232,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.2759,2.1393,2,2
