1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.7342,2.2974,4,2,3.3035,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9715,3.1428,3.0743,2.5781,2,2,2,2,2.6608,3.0237,3.3283,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,4,4,4,4,3.325,3.0958,2.8485,3.0312,2.767,2.8113,4,4,4,2.6965,2.3956,2.6796,2.9921,2.9991,3.0395,3.4796,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,3.5231,3.0121,3.0631,3.1693,2.9718,3.1268,3.2955,4,4,4,4,4,4,3.9974,3.0379,2.9029,3.1363,3.1825,3.1571,3.1435,3.0411,3.8698,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,3.7054,3.0419,3.1469,3.0822,3.2575,3.2108,3.1177,3.865,4,4,4,4,1,1,1,4,4,4,4,3.2699,3.1119,3.1596,3.2873,3.2854,2.8703,2.9667,3.375,4,4,4,4,1,1
1,4,4,4,4,3.1036,2.9422,2.9696,3.2665,3.1466,3.1714,3.5431,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.7185,3.1127,3.1873,3.4571,3.2174,2.9099,2.9203,3.0856,4,4,4,4
4,4,3.5039,2.8263,2.588,3.0602,3.3991,3.3436,3.404,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.3591,3.3238,3.4373,2.9993,2.5968,2.4539,2.8839,4,4
4,2,2.2778,2.9341,3.8622,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9884,4,3.6727,2.7631,2,2,3.6338
2,2,3.0704,3.9046,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.7106,2.726,2,2
