1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9685,2.7579,2,3.8863,2,2.4209,3.3004,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.1502,2.3114,2.1269,2.0484,2,2,2,2.0028,2.3038,2.3247,2.66,3.7567,4,4,4,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,4,4,2.6921,2.212,2.2688,2.0901,2.0329,2.5214,4,4,3.1951,2,2.1662,2.5124,2.6167,2.4303,2.3324,3.2723,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,1,1,4,4,4,3.9071,2.4451,2.2436,2.3776,2.0671,2.1486,3.3369,4,4,4,4,4,4,3.1342,2.1934,2.276,2.6323,2.69,2.4163,2.1938,2.7833,4,4,4,4,1,1,1,1,1
1,1,1,1,1,4,4,4,3.712,2.2989,2.1684,2.4127,2.1114,2.3264,3.7956,4,4,4,1,1,1,1,4,4,4,3.5326,2.3674,2.3743,2.6497,2.7076,2.5256,2.2061,2.311,3.3941,4,4,4,4,1,1
1,4,4,4,4,4,3.1837,2.0403,2.1071,2.4015,2.1799,2.4916,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,3.9387,2.7185,2.3504,2.5596,2.7541,2.6102,2.254,2.0372,2.5731,3.6951,4,4,4
4,4,3.5902,2.7064,2.0672,2,2.118,2.5281,2.3082,2.7025,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.1954,2.4762,2.7023,2.7707,2.6286,2.4178,2.1923,2.1106,3.2679,4
3.7836,2,2,2.2361,2.5202,2.7429,3.1413,3.2776,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.7976,3.3037,3.0959,2.7371,2.3359,2,2,2.2842
2,2,2,2.5168,3.2357,3.9897,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.5668,2.7291,2,2,2
