1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.8126,2.4979,4,2,3.3669,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9506,3.1848,3.0888,2.671,2,2,2,2,2.754,3.0616,3.3637,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,4,4,4,4,3.3178,3.1641,2.9699,3.1006,2.9095,2.8485,4,4,4,2.7411,2.4065,2.7717,3.0506,3.0841,3.1212,3.4566,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,3.4172,3.1467,3.1094,3.2211,3.0059,3.1674,3.3957,4,4,4,4,4,4,4,3.0399,2.9671,3.1695,3.2649,3.3542,3.2514,3.0627,3.7913,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,3.534,3.0806,3.2636,3.3865,3.2519,3.2601,3.2406,4,4,4,4,4,1,1,1,4,4,4,4,3.2998,3.1073,3.1195,3.392,3.4557,3.0593,3.0286,3.3339,4,4,4,4,1,1
1,4,4,4,3.9777,3.0405,3.1347,3.3782,3.4864,3.3284,3.1436,3.6855,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.748,3.0933,3.2171,3.5176,3.3668,3.0626,2.9241,3.1016,4,4,4,4
4,4,3.4545,2.8914,2.6681,3.3378,3.5216,3.2766,3.4508,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.3664,3.3155,3.4792,3.1402,2.6424,2.4737,2.9254,4,4
4,2,2.4266,3.0651,4,3.9767,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3.7712,2.8414,2,2,3.6931
2,2,3.1715,3.9643,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.7553,2.8149,2,2
