1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.5983,2.0059,4,2,3.2438,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.0787,3.0011,2.4393,2,2,2,2,2.5818,2.993,3.3197,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,4,4,3.4041,3.0305,2.6857,2.8341,2.6209,2.7821,4,4,3.9628,2.6226,2.4254,2.6012,2.9858,2.949,2.943,3.5773,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,1,4,4,4,4,3.8017,2.9392,3.0303,2.9387,2.7345,2.983,3.2023,4,4,4,4,4,4,3.7984,3.0129,2.7358,3.056,3.1102,2.9512,2.9644,3.0437,4,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,4,3.1376,2.8775,2.7165,3.0269,2.8998,2.9803,3.7178,4,4,4,4,1,1,1,4,4,4,4,3.1222,3.1033,3.1807,3.1528,3.1165,2.7009,2.8521,3.4331,4,4,4,4,1,1
1,4,4,4,4,3.3464,2.705,2.6856,2.966,2.9172,3.1817,3.3038,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.5173,3.0969,3.0771,3.3518,3.0705,2.7259,2.8956,3.0486,4,4,4,4
4,4,3.6352,2.7327,2.5781,2.6378,3.1889,3.3749,3.2131,3.8902,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.268,3.35,3.437,2.8398,2.5382,2.4204,2.8193,4,4
4,2,2.0641,2.6365,3.473,4,3.9227,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9073,4,3.5281,2.6379,2,2,3.523
2,2,2.8577,3.7214,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.6065,2.5689,2,2
