1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.7659,2.3748,4,2,3.3277,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9646,3.1585,3.0827,2.6124,2,2,2,2,2.6966,3.0398,3.3404,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,4,4,4,4,3.3114,3.1185,2.9054,3.0598,2.8292,2.8338,4,4,4,2.7179,2.3926,2.7127,3.008,3.0217,3.0665,3.4595,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,3.4584,3.045,3.069,3.2074,2.9887,3.1561,3.3355,4,4,4,4,4,4,4,3.0444,2.9392,3.1467,3.2108,3.2453,3.1858,3.03,3.837,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,3.6372,3.0165,3.2025,3.245,3.2645,3.2713,3.1673,3.9047,4,4,4,4,1,1,1,4,4,4,4,3.2901,3.1157,3.1296,3.3192,3.3522,2.9396,2.9821,3.3573,4,4,4,4,1,1
1,4,4,4,4,3.0711,3.0154,3.1501,3.3678,3.2187,3.1538,3.5866,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.7353,3.11,3.2077,3.4778,3.2644,2.969,2.9196,3.0928,4,4,4,4
4,4,3.4715,2.8418,2.5897,3.1725,3.4414,3.3235,3.4188,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.3651,3.3293,3.4467,3.0492,2.6088,2.4602,2.8997,4,4
4,2,2.3399,2.9726,3.9451,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3.7138,2.7903,2,2,3.6555
2,2,3.1151,3.9279,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.729,2.7626,2,2
