1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.5189,2,4,2,3.1868,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9729,3.0233,2.8316,2.3165,2,2,2,2,2.5261,2.9533,3.2842,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,4,4,3.407,2.9992,2.6062,2.6389,2.5479,2.733,4,4,3.8626,2.4784,2.3811,2.5646,2.9569,2.8858,2.9004,3.5807,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,1,4,4,4,4,3.8525,2.9491,2.9753,2.7799,2.5174,2.8167,3.1879,4,4,4,4,4,4,3.6867,2.8889,2.6065,2.9912,3.0552,2.844,2.8782,3.0272,3.9961,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,4,3.2194,2.7786,2.5583,2.8588,2.6859,2.8713,3.7054,4,4,4,4,1,1,1,4,4,4,4,3.0228,2.986,3.1443,3.1017,3.0053,2.6063,2.7748,3.4328,4,4,4,4,1,1
1,4,4,4,4,3.5049,2.7576,2.5667,2.6939,2.848,3.0509,3.1936,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.436,3.0105,3.0102,3.3022,2.9829,2.5647,2.803,3.0111,4,4,4,4
4,4,3.6587,2.8048,2.5276,2.2483,2.8296,3.1894,3.1626,3.7868,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.1986,3.2985,3.4161,2.7279,2.4762,2.3754,2.7622,4,4
4,2,2.0042,2.4149,3.1956,4,3.9478,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.8646,4,3.3924,2.5524,2,2,3.4322
2,2,2.6637,3.63,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.5291,2.4313,2,2
