1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.827,2.5248,4,2,3.3722,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3.9534,3.1925,3.0764,2.6767,2,2,2,2.0003,2.7626,3.0594,3.3709,4,4,4,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,4,4,4,4,3.3192,3.1665,2.9782,3.0958,2.9188,2.8434,4,4,4,2.7424,2.4061,2.7814,3.0613,3.0993,3.1288,3.4613,4,4,4,4,1,1,1,1,1,1,1
1,1,1,1,1,4,4,4,4,4,3.4126,3.1597,3.1151,3.2147,3.0035,3.139,3.4073,4,4,4,4,4,4,4,3.0403,2.9682,3.1761,3.2805,3.3755,3.2716,3.0767,3.7856,4,4,4,4,1,1,1,1
1,1,1,4,4,4,4,3.5231,3.1109,3.28,3.4011,3.2318,3.2211,3.2442,4,4,4,4,4,1,1,1,4,4,4,4,3.2964,3.1141,3.1304,3.4084,3.4812,3.0896,3.0473,3.3341,4,4,4,4,1,1
1,4,4,4,3.9655,3.0496,3.1693,3.4207,3.505,3.344,3.1384,3.7173,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,3.7378,3.0991,3.2216,3.5302,3.3909,3.0858,2.9304,3.1056,4,4,4,4
4,4,3.4591,2.9076,2.7018,3.3705,3.5363,3.2738,3.4643,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.3648,3.3222,3.4909,3.161,2.6542,2.4783,2.9297,4,4
4,2,2.4415,3.0839,4,3.968,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3.7798,2.8515,2.0032,2,3.7009
2,2,3.1787,3.9675,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3.756,2.8211,2,2
