1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2.5603,2.0198,2.5586,3.841,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2.2249,2,2,2,2,2,2,2,2,2,3.0715,4,4,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,4,4,3.4243,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.7493,4,4,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,3.2656,2,2,2,2,2,2,2,2.2579,3.3947,2,2,2,2,2,2,2,2,2,2.5972,4,4,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,4,3.4142,2,2,2,2,2,2,2,2.6921,4,4,4,3.8069,2,2,2,2,2,2,2,2,2,2,2.2909,4,4,1,1,1,1,1
1,1,1,1,1,1,4,3.6674,2,2,2,2,2,2,2,3.7655,4,1,1,1,1,1,4,3.6365,2,2,2,2,2,2,2,2,2,2,2,3.0377,4,4,1,1
1,1,1,4,4,3.2733,2,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,4,3.9066,2.0027,2,2,2,2,2,2,2,2,2,2,2,3.5549,4
4,3.1932,2,2,2,2,2,2,2,2,2,3.9978,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3.9551,2.0208,2,2,2,2,2,2,2,2,2,2,2.5903
2,2,2,2,2,2,2,2,2,3.7136,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.9373,2.1481,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2.0063,3.191,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3.8188,2.6739,2,2,2,2,2,2,2
