11 12    90.967427515660034     
11 13    77.708728338813160     
11 14    239.71613908160225     
11 15    62.044315003242104     
11 16    78.330942192789053     
11 71    83.676468550000010     
11 117    86.704396562699969     
12 11    90.967427515660034     
12 12    851.95297675454526     
12 13    142.31800748829286     
12 14    213.80575814139496     
12 71    140.77073767501207     
12 110    101.70836943749291     
12 111    184.44687237118487     
12 118    166.09797726617984     
12 119    237.81431523660081     
13 11    77.708728338813174     
13 12    142.31800748829289     
13 13    699.03874373315512     
13 14    159.14938744119175     
13 15    95.847909662010665     
13 110    109.70868339245963     
13 119    271.81064352776457     
13 120    80.661301032926275     
13 121    111.35345471627416     
14 11    239.71613908160225     
14 12    213.80575814139496     
14 13    159.14938744119175     
14 14    1520.1813647566621     
14 15    169.68732981455500     
14 16    197.29937152231545     
14 71    167.09938321849754     
14 111    276.29233562598336     
14 113    176.94405443260567     
14 117    211.31589590326593     
14 119    228.62451867260020     
14 123    240.33787328098569     
15 11    62.044315003242119     
15 13    95.847909662010665     
15 14    169.68732981455500     
15 15    507.81379419364873     
15 16    63.110077653116299     
15 119    160.47952657055586     
15 120    84.219567282270106     
15 123    126.33196530472546     
16 11    78.330942192789053     
16 14    197.29937152231545     
16 15    63.110077653116299     
16 16    661.04931803019576     
16 17    100.80743224652213     
16 113    220.81066129928249     
16 116    69.813219439199941     
16 117    118.63276129446820     
16 123    142.76951139760283     
17 16    100.80743224652211     
17 17    1178.1351864549345     
17 74    92.113871552703017     
17 76    108.60250400358629     
17 109    268.67617246586400     
17 113    202.49194895512051     
17 114    195.40364124453839     
17 116    136.72980121340458     
17 122    329.40449256390752     
17 123    183.66161954819927     
17 124    149.31129588855799     
18 18    510.71142307766274     
18 96    121.24972761232748     
18 130    121.19576997752161     
18 131    255.35571153883177     
18 134    134.15994156131040     
18 135    134.10598392650488     
19 4    75.028900000000078     
19 19    525.38901293861636     
19 22    189.75333001097502     
19 23    68.092457648999954     
19 24    67.348506682050029     
19 30    58.566548747000134     
19 139    136.03550007330824     
19 141    72.941176458333246     
19 150    120.31709978725820     
20 1    127.32188835509167     
20 3    165.19016339254182     
20 4    163.26805680852542     
20 20    1188.0676266742314     
20 21    158.41296321881663     
20 22    132.32357844924164     
20 23    150.38134548340003     
20 32    173.34787605508330     
20 39    242.07204630156662     
20 40    216.06728513971680     
20 151    253.71623680736658     
21 1    46.712336609458283     
21 3    43.618705452658347     
21 4    72.561877209058537     
21 20    158.41296321881663     
21 21    590.98658297384850     
21 22    132.37433433198328     
21 30    137.08032826810827     
21 32    119.50025170228301     
21 151    176.21907766840812     
22 4    159.41237226342517     
22 19    189.75333001097502     
22 20    132.32357844924164     
22 21    132.37433433198328     
22 22    1246.1804752396988     
22 23    210.23532829494980     
22 24    109.16929160390005     
22 30    220.26683364700011     
22 139    133.85930866320834     
22 150    144.04951493386659     
22 151    210.45905881865824     
22 153    227.36776184234171     
23 4    104.47567769413342     
23 19    68.092457648999954     
23 20    150.38134548340003     
23 22    210.23532829494982     
23 23    1098.0620710527992     
23 40    161.30590052300016     
23 149    262.00917318259997     
23 150    137.39848316932486     
23 151    307.15687466294185     
23 153    246.03786591985005     
24 19    67.348506682050015     
24 22    109.16929160390005     
24 24    441.29637766538355     
24 30    95.814515591466730     
24 139    124.83367324122528     
24 140    84.961927228791708     
24 141    51.938572140000019     
24 153    127.87808001064172     
25 1    101.68082915299173     
25 2    132.67077758421675     
25 25    942.68910712128286     
25 27    212.88923006395004     
25 31    144.04599865601688     
25 32    199.65956610388369     
25 39    327.29855490462529     
25 156    295.78870421624208     
26 2    199.35038112799992     
26 7    253.90654796106691     
26 26    1745.6665071314160     
26 27    212.86034225907551     
26 28    221.85395783944188     
26 39    507.21949079789988     
26 80    386.17603260669148     
26 87    284.49136535230855     
26 156    552.64164275264136     
27 2    140.16008304340843     
27 25    212.88923006395004     
27 26    212.86034225907542     
27 27    1055.2311534904477     
27 28    182.98840183770014     
27 31    170.37011165134993     
27 39    276.12306767837538     
27 156    387.45549370181681     
28 10    77.370675374841596     
28 26    221.85395783944188     
28 27    182.98840183770014     
28 28    1725.7657639862809     
28 29    152.42584280823345     
28 31    252.81459175605002     
28 84    176.92693188435010     
28 87    352.01896093724167     
28 88    192.85555351172516     
28 155    461.79224435665895     
28 156    517.60148567318367     
29 10    73.220255865250039     
29 28    152.42584280823345     
29 29    744.11350300059928     
29 31    145.01063095122501     
29 84    159.94618265870020     
29 86    144.92743391269170     
29 155    298.83649563505003     
29 157    141.80341266974992     
30 4    61.943906428000204     
30 19    58.566548747000134     
30 21    137.08032826810830     
30 22    220.26683364700011     
30 24    95.814515591466730     
30 30    1456.8167918709148     
30 32    164.59773924450795     
30 140    120.17337088493355     
30 151    374.73418378795009     
30 152    195.91579012804172     
30 153    431.59854062665880     
30 159    324.53343045270833     
31 25    144.04599865601688     
31 27    170.37011165134993     
31 28    252.81459175605002     
31 29    145.01063095122501     
31 31    1470.3962108683165     
31 32    166.62557790643382     
31 155    295.76233711824227     
31 156    590.18747448293402     
31 157    247.25382854252535     
31 159    193.52376523770039     
32 1    122.97694746386686     
32 20    173.34787605508330     
32 21    119.50025170228299     
32 25    199.65956610388369     
32 30    164.59773924450795     
32 31    166.62557790643379     
32 32    1757.8821918505819     
32 39    363.11219076373351     
32 151    508.10596763815772     
32 156    498.11040886551683     
32 159    320.78676203240843     
33 8    126.51234992487257     
33 9    112.27546164969093     
33 33    759.47906379880681     
33 34    99.837253622124891     
33 89    214.23401139446321     
33 90    126.24001979342063     
33 98    97.394888434649843     
33 100    203.48769085240630     
33 169    159.23692002658294     
34 8    102.16111550000034     
34 33    99.837253622124891     
34 34    900.90395466004315     
34 35    117.46845779166665     
34 89    270.45639903991525     
34 92    167.18805507946030     
34 164    298.55137070789681     
34 165    109.02300224843992     
34 169    186.67027800056178     
35 34    117.46845779166667     
35 35    535.04849229330114     
35 164    267.52424614665097     
35 165    92.991763499999948     
35 168    103.55990660498436     
35 169    124.53486529248433     
35 171    96.493499104166958     
36 36    187.78390229760032     
36 37    48.011891272800035     
36 145    93.891951148800203     
36 147    44.990722408800067     
36 187    45.880059876000146     
36 188    48.901228740000207     
37 36    48.011891272800035     
37 37    538.48550174053355     
37 38    76.644561041666776     
37 144    141.10414218934187     
37 145    192.59818982860006     
37 146    100.90485354280021     
37 147    96.278861702466799     
37 188    72.059035625000092     
37 199    80.126717408125060     
38 37    76.644561041666776     
38 38    499.46348006678375     
38 137    67.690934375000040     
38 142    151.48315463292531     
38 143    65.241352708550153     
38 144    149.21127436004193     
38 146    101.55939065817510     
38 147    61.034333525466849     
38 200    76.330218798350145     
39 1    222.22939569029194     
39 2    491.16485777398350     
39 3    231.96348121521680     
39 5    290.02697856989965     
39 7    544.53263913575006     
39 20    242.07204630156662     
39 25    327.29855490462529     
39 26    507.21949079789988     
39 27    276.12306767837543     
39 32    363.11219076373351     
39 39    5080.2136526421427     
39 40    486.32196394773291     
39 41    397.59141207614925     
39 43    368.85783831921623     
39 80    663.91708762209123     
39 151    540.40925960809989     
39 156    832.28458856605914     
39 206    835.19562599253300     
40 3    149.50145651646679     
40 4    75.745504931433601     
40 5    119.02977157499971     
40 20    216.06728513971680     
40 23    161.30590052300016     
40 39    486.32196394773291     
40 40    2074.4059789773301     
40 41    296.75821419699929     
40 42    206.98538457600026     
40 149    328.77897409955028     
40 151    453.52794666030064     
40 206    617.58656629980021     
41 5    114.21592748279981     
41 7    180.29400903975022     
41 39    397.59141207614925     
41 40    296.75821419699929     
41 41    1577.4920568079981     
41 42    198.18114344959980     
41 43    344.16220709180021     
41 44    229.04541592695028     
41 45    115.59210368092508     
41 206    490.39765226702463     
42 40    206.98538457600026     
42 41    198.18114344959980     
42 42    1167.2871343439992     
42 44    188.70097077919996     
42 149    199.40764714959991     
42 206    583.64356717200053     
42 207    186.05477657279980     
42 208    187.95721181680017     
43 7    328.27637845368349     
43 39    368.85783831921623     
43 41    344.16220709180021     
43 43    2162.6594219685971     
43 44    332.14039538600059     
43 45    403.88166479072504     
43 80    538.03944004305004     
43 206    500.80506201379194     
43 215    427.82614685463324     
44 41    229.04541592695028     
44 42    188.70097077919996     
44 43    332.14039538600059     
44 44    1926.8571934126983     
44 45    257.81181099515044     
44 60    220.65656485895011     
44 61    185.29388853187501     
44 206    520.32289717932542     
44 207    314.59855207099974     
44 215    641.71529439060055     
45 7    151.63339427389980     
45 41    115.59210368092508     
45 43    403.88166479072498     
45 44    257.81181099515044     
45 45    1602.4507026209494     
45 60    256.14332207825009     
45 80    345.21845251392460     
45 81    279.43431090119992     
45 215    593.96099469734986     
46 46    816.83945728298272     
46 148    135.59473001067505     
46 208    136.74467725490007     
46 211    136.17492850790842     
46 212    408.41972864149210     
46 213    137.05460348395832     
46 214    135.50012287868347     
46 216    135.77039514685842     
47 47    184.44843771141331     
47 49    47.159092065323350     
47 222    48.032632898250007     
47 232    92.224218855706766     
47 237    45.065126790383346     
47 238    44.191585957456745     
48 6    59.751891916666807     
48 48    461.56458464669214     
48 49    75.582666970833344     
48 50    133.77733048394091     
48 57    63.765427819287673     
48 66    63.540820668140015     
48 231    143.70324748853966     
48 234    91.704568845725333     
48 238    60.520922776905344     
49 47    47.159092065323350     
49 48    75.582666970833344     
49 49    530.14838464426180     
49 222    72.330966124999904     
49 231    136.55631001955967     
49 232    189.49152535129812     
49 234    99.052640978934591     
49 236    81.358790237248371     
49 238    93.690585218196645     
50 6    119.17302984436162     
50 48    133.77733048394091     
50 50    783.36481476735742     
50 51    85.763930721501666     
50 57    123.34970293304755     
50 59    76.487740954490121     
50 66    175.78416339204333     
50 231    95.614529690912676     
50 234    122.39436738862770     
50 240    133.19278206203671     
50 241    109.50964468007585     
51 6    125.76035437766168     
51 50    85.763930721501666     
51 51    673.51087056840242     
51 52    130.30471506864660     
51 53    136.87764992539843     
51 59    127.58989929843342     
51 66    139.01809670837176     
51 241    97.722821777425040     
51 242    167.22883797516675     
52 6    58.502132879199941     
52 51    130.30471506864657     
52 52    729.14933670961284     
52 53    152.78894235009685     
52 54    151.32749389626025     
52 62    151.62845021346001     
52 66    143.09973518114998     
52 242    306.07253547560668     
53 6    54.632532291666649     
53 51    136.87764992539843     
53 52    152.78894235009685     
53 53    1051.8621167806564     
53 54    196.73747469090003     
53 55    170.90134257247365     
53 56    132.26166771189159     
53 58    135.51056281975676     
53 59    126.78447671014008     
53 242    471.29852609866208     
54 52    151.32749389626025     
54 53    196.73747469090003     
54 54    1396.2940516711787     
54 55    217.68373279722672     
54 62    208.25012976558978     
54 68    329.13579914210413     
54 70    140.17703353694597     
54 242    557.96999229864548     
54 243    293.15942137910088     
55 53    170.90134257247365     
55 54    217.68373279722672     
55 55    1220.3908515856278     
55 56    147.66025710991835     
55 75    125.69016937914684     
55 239    335.70632204131539     
55 242    403.21017780369482     
55 243    268.63240928720984     
55 244    161.10186638746012     
56 53    132.26166771189159     
56 55    147.66025710991835     
56 56    881.83977011327727     
56 58    144.61770508888330     
56 75    119.70665668048998     
56 239    239.49680901348262     
56 242    321.21322837614861     
56 245    217.80333118910264     
57 6    40.961674304233306     
57 48    63.765427819287673     
57 50    123.34970293304758     
57 57    623.06085210063577     
57 59    76.086700913160087     
57 231    97.125505229694852     
57 238    116.08404245952563     
57 240    171.67829731787052     
57 241    113.87934381594494     
57 246    131.66058335819000     
58 53    135.51056281975676     
58 56    144.61770508888327     
58 58    649.48341556467608     
58 59    103.85728219430192     
58 242    324.74170778233884     
58 245    145.42812883041844     
58 246    120.06973663131676     
59 6    59.533792587071616     
59 50    76.487740954490121     
59 51    127.58989929843342     
59 53    126.78447671014008     
59 57    76.086700913160087     
59 58    103.85728219430192     
59 59    693.73641703190617     
59 241    142.00745679491169     
59 242    207.98159705617033     
59 246    120.27567903918184     
60 44    220.65656485895013     
60 45    256.14332207825009     
60 60    2383.7225938552692     
60 61    354.09510409538370     
60 63    214.51683865438747     
60 69    266.03638208352493     
60 79    466.42225969192720     
60 81    286.52097170787994     
60 215    826.50868725179828     
60 248    684.68376036080519     
61 44    185.29388853187501     
61 60    354.09510409538370     
61 61    1895.9787419359247     
61 63    178.23840615831270     
61 65    225.10033981018378     
61 207    284.69478782030865     
61 215    623.57280356546687     
61 248    560.54739390725422     
61 249    432.42538901510375     
62 52    151.62845021346001     
62 54    208.25012976558978     
62 62    1717.5439380806963     
62 64    228.03415363946229     
62 66    332.63571421086408     
62 67    199.58309958537524     
62 68    359.28036256904988     
62 70    113.48547635085062     
62 242    470.76031560390311     
62 250    512.65820518249211     
63 60    214.51683865438747     
63 61    178.23840615831270     
63 63    1389.4393802146303     
63 64    128.16044719035006     
63 65    177.76149244700042     
63 69    261.35367100822651     
63 247    302.44135900592755     
63 248    566.55924291696601     
63 251    255.12761294077620     
64 62    228.03415363946229     
64 63    128.16044719035006     
64 64    1459.1629788739899     
64 67    193.27687192208404     
64 68    248.10946243524504     
64 69    132.97005179269334     
64 70    173.49663225856526     
64 247    406.44036531232609     
64 250    427.92440998808149     
64 251    250.33207377218346     
65 61    225.10033981018378     
65 63    177.76149244700042     
65 65    1354.4446742979674     
65 207    150.74062143333350     
65 213    167.18243808870031     
65 248    356.53256984871757     
65 249    499.46084470198400     
65 251    284.93955925010033     
65 252    169.94914586693361     
66 6    90.491681094823306     
66 48    63.540820668140015     
66 50    175.78416339204333     
66 51    139.01809670837173     
66 52    143.09973518114998     
66 62    332.63571421086408     
66 66    2192.6624551070740     
66 67    205.77697779625024     
66 234    144.98530878259595     
66 240    367.70171544139833     
66 241    247.47066608254607     
66 242    381.95702546867170     
66 250    669.21095633216953     
66 253    327.32082150159397     
67 62    199.58309958537524     
67 64    193.27687192208404     
67 66    205.77697779625024     
67 67    1179.2252358990004     
67 250    589.61261794950042     
67 251    191.41087543429197     
67 253    198.61864292983341     
67 254    190.55876823116662     
68 54    329.13579914210413     
68 62    359.28036256904983     
68 64    248.10946243524504     
68 68    2281.7025035851607     
68 70    419.12510111426002     
68 242    374.90781707927391     
68 243    476.95696261294717     
68 247    304.61392661058528     
68 250    532.76738507316497     
68 255    377.65693874111804     
69 60    266.03638208352493     
69 63    261.35367100822651     
69 64    132.97005179269337     
69 69    1793.2485718394867     
69 70    196.01331922458007     
69 79    312.52498503232471     
69 247    468.89868982534324     
69 248    636.58489072032967     
69 255    415.49086807220681     
70 54    140.17703353694597     
70 62    113.48547635085062     
70 64    173.49663225856526     
70 68    419.12510111426002     
70 69    196.01331922458007     
70 70    1230.2768406776779     
70 243    165.20178936475054     
70 247    336.45115462323889     
70 255    301.46475454332870     
71 11    83.676468550000010     
71 12    140.77073767501210     
71 14    167.09938321849751     
71 71    943.60657431981690     
71 72    95.630540683333294     
71 111    240.29861414675565     
71 112    246.23068503594550     
71 117    184.23109683879801     
71 118    166.45989192656597     
71 271    91.012443404820146     
72 71    95.630540683333294     
72 72    710.63068231009481     
72 73    106.93143875208328     
72 108    88.368131141680095     
72 112    202.66603228211773     
72 118    162.69081271067640     
72 270    259.68480047171465     
72 271    149.97426742353815     
73 72    106.93143875208328     
73 73    941.82146022049471     
73 108    82.957315265672520     
73 265    124.46318564583336     
73 266    152.59502498482044     
73 269    237.22980765395369     
73 270    346.44754446441391     
73 271    150.72360719062124     
73 272    211.38426637334368     
74 17    92.113871552703017     
74 74    827.12874014115846     
74 76    146.36292590265830     
74 77    146.54615031805935     
74 109    267.01821975252000     
74 124    114.83614006778659     
74 125    216.94827975446910     
74 281    256.86752286354164     
75 55    125.69016937914684     
75 56    119.70665668048998     
75 75    1207.8909387856484     
75 77    134.04761616035879     
75 78    128.84105818647515     
75 239    396.92752473437974     
75 244    230.97474530737605     
75 245    128.54607993403502     
75 282    349.70922007964276     
75 286    197.39333771657039     
76 17    108.60250400358629     
76 74    146.36292590265830     
76 76    1037.0270038469625     
76 77    158.27308847910496     
76 109    278.79537169761352     
76 114    122.44758119869282     
76 281    354.20521358553771     
76 284    208.08905644314308     
76 289    178.76476446010878     
77 74    146.54615031805935     
77 75    134.04761616035879     
77 76    158.27308847910496     
77 77    1308.2930803272154     
77 78    178.27402780946755     
77 125    153.92326637761244     
77 281    520.09892400325145     
77 282    268.43160576141025     
77 286    232.00663932273773     
77 289    170.83830225882758     
78 75    128.84105818647515     
78 77    178.27402780946755     
78 78    997.50544822534266     
78 125    157.16493043015603     
78 244    146.21171260911336     
78 281    296.67028181517014     
78 282    341.58779368251567     
78 295    247.50836780511838     
79 60    466.42225969192720     
79 69    312.52498503232471     
79 79    2544.7804834050489     
79 81    296.96515375436019     
79 215    629.96603631568689     
79 248    975.42508794816933     
79 255    323.82799339532545     
79 296    482.13998861527671     
79 297    329.89922035451656     
80 7    320.61612182379980     
80 26    386.17603260669159     
80 39    663.91708762209123     
80 43    538.03944004305004     
80 45    345.21845251392460     
80 80    4227.4143470745257     
80 81    282.05068021130000     
80 87    300.94124068353358     
80 156    915.67704684978355     
80 206    976.17829768515037     
80 215    767.84753996454970     
80 300    844.45958060792566     
81 45    279.43431090119992     
81 60    286.52097170787994     
81 79    296.96515375436019     
81 80    282.05068021130000     
81 81    1735.3669043183186     
81 215    867.68345215916031     
81 296    299.11180023998031     
81 300    291.28398750359992     
82 10    113.23291306397998     
82 82    1174.9725374398947     
82 83    167.25179141111610     
82 85    312.23691030913534     
82 86    127.89322068285027     
82 94    181.93098991642091     
82 175    238.80337132974159     
82 178    205.12427282168278     
82 305    415.98533662491826     
83 10    108.51684351926751     
83 82    167.25179141111610     
83 83    911.93020865328026     
83 85    238.53816164550628     
83 94    134.58098708554496     
83 105    147.30185709200526     
83 106    224.25741141911044     
83 305    347.44826080737403     
84 10    190.06090874977667     
84 28    176.92693188435010     
84 29    159.94618265870020     
84 84    1115.0154037390921     
84 85    176.47150010299683     
84 86    251.63711245652041     
84 88    223.75190277664333     
84 155    266.26691414612509     
84 306    227.46165283352843     
85 10    305.26784776199094     
85 82    312.23691030913534     
85 83    238.53816164550628     
85 84    176.47150010299683     
85 85    2112.0554439924140     
85 86    319.20877645775522     
85 88    199.98003677919999     
85 106    342.51937695701889     
85 175    370.28493746240645     
85 305    428.32206523998468     
85 306    475.25355327262861     
86 10    150.64148736706665     
86 29    144.92743391269170     
86 82    127.89322068285027     
86 84    251.63711245652041     
86 85    319.20877645775522     
86 86    1785.4803394173580     
86 155    266.98735054969188     
86 157    285.15518504097514     
86 175    286.32267055938519     
86 176    269.14543045564983     
86 306    576.30184164345519     
87 26    284.49136535230855     
87 28    352.01896093724167     
87 80    300.94124068353358     
87 87    2471.9010614615795     
87 88    289.93498797028343     
87 107    240.07407504729974     
87 155    554.20365457601679     
87 156    683.48213225483346     
87 300    548.28408515865863     
87 306    454.42109021219966     
88 10    125.05716087641480     
88 28    192.85555351172513     
88 84    223.75190277664333     
88 85    199.98003677919991     
88 87    289.93498797028343     
88 88    1501.2699867408066     
88 106    236.94810262347829     
88 107    214.49094117697982     
88 155    294.61498365905021     
88 306    474.27131073743999     
89 8    295.09912028847685     
89 33    214.23401139446321     
89 34    270.45639903991525     
89 89    1959.5963906062448     
89 90    155.49714130317230     
89 92    295.03721634878366     
89 93    207.57491568586005     
89 95    268.22551080466178     
89 100    197.06383379042296     
89 164    265.66538920110065     
89 169    333.40102454913995     
89 307    437.14002350337643     
90 8    136.04823838409840     
90 9    146.43258784339278     
90 33    126.24001979342063     
90 89    155.49714130317230     
90 90    782.79003071837099     
90 93    158.31925081761690     
90 100    156.66117711669645     
90 102    136.26667713462103     
90 307    158.71995368453912     
91 91    887.93075450278013     
91 92    167.18912644968000     
91 94    188.76012140959000     
91 95    174.52230663496030     
91 178    183.29359423850991     
91 179    174.16560577004003     
91 307    443.96537725139012     
92 8    112.57027344540005     
92 34    167.18805507946030     
92 89    295.03721634878366     
92 91    167.18912644968000     
92 92    1445.0699637553535     
92 95    203.50011027439348     
92 164    380.82204222536404     
92 165    128.55673342734659     
92 179    283.93099495869382     
92 307    428.81039342391063     
93 8    128.81865939319596     
93 9    53.293493030518469     
93 89    207.57491568586005     
93 90    158.31925081761690     
93 93    909.19463593036949     
93 95    219.62377486948827     
93 102    141.64311316076351     
93 104    150.51301654553984     
93 307    304.00573039257262     
94 82    181.93098991642088     
94 83    134.58098708554496     
94 91    188.76012140959003     
94 94    1837.8215789848214     
94 95    197.73151527993315     
94 104    305.32150855364046     
94 105    136.58028914812752     
94 178    385.52563729002532     
94 305    625.90180936608760     
94 307    600.39951042786220     
95 8    129.69192887937015     
95 89    268.22551080466178     
95 91    174.52230663496030     
95 92    203.50011027439348     
95 93    219.62377486948827     
95 94    197.73151527993315     
95 95    1241.7108008476273     
95 104    178.10758298419319     
95 307    491.16347154444543     
96 18    121.24972761232748     
96 96    1607.5604208887953     
96 97    189.43995511730705     
96 101    138.11149151573323     
96 103    166.04156343442682     
96 128    151.78858922815195     
96 130    139.05833135112152     
96 131    476.22876381135944     
96 132    250.54804800221328     
96 134    248.13226765663742     
96 308    530.74189360392018     
97 96    189.43995511730705     
97 97    1434.7176678857684     
97 98    169.84827893163271     
97 99    168.92945248899491     
97 103    285.09495730162155     
97 132    159.08008877700007     
97 301    258.08145623521017     
97 308    464.55213012169736     
97 309    457.05018285519157     
98 9    105.19414026025007     
98 33    97.394888434649843     
98 97    169.84827893163273     
98 98    1145.2723889392792     
98 99    177.41632127455981     
98 100    311.34262186288782     
98 103    221.08192595975041     
98 169    221.41841133104953     
98 309    414.21199535414047     
99 97    168.92945248899491     
99 98    177.41632127455981     
99 99    1044.9823108377732     
99 169    185.29808058359993     
99 301    166.56051852632990     
99 303    168.26362234629246     
99 304    178.51431561799737     
99 309    522.49115541888807     
100 9    221.11583599329430     
100 33    203.48769085240627     
100 89    197.06383379042296     
100 90    156.66117711669645     
100 98    311.34262186288782     
100 100    2581.8822945126358     
100 102    308.03208633270106     
100 103    467.17433527255531     
100 169    395.89063928490128     
100 307    518.50759958809499     
100 309    600.59199357129523     
100 310    492.95562810370478     
101 96    138.11149151573323     
101 101    581.73441423359930     
101 103    136.43273199893321     
101 134    154.43447511786655     
101 308    290.86720711680016     
101 310    152.75571560106658     
102 9    110.86558946606014     
102 90    136.26667713462103     
102 93    141.64311316076351     
102 100    308.03208633270100     
102 102    1109.6076560335785     
102 103    156.26883284512493     
102 104    181.78292080140679     
102 307    351.73360424966575     
102 310    277.81866006002969     
103 9    125.09350922491015     
103 96    166.04156343442682     
103 97    285.09495730162155     
103 98    221.08192595975046     
103 100    467.17433527255531     
103 101    136.43273199893321     
103 102    156.26883284512493     
103 103    2150.8349544907396     
103 308    524.36589064062218     
103 309    620.45803940976896     
103 310    524.24064564839796     
104 93    150.51301654553987     
104 94    305.32150855364046     
104 95    178.10758298419319     
104 102    181.78292080140679     
104 104    1846.4388063020710     
104 105    168.57096818200012     
104 305    415.35891926963330     
104 307    754.64843496903609     
104 310    253.09860861912958     
104 311    362.25624952852888     
105 83    147.30185709200526     
105 94    136.58028914812752     
105 104    168.57096818200012     
105 105    836.78839133175018     
105 106    185.36732598746039     
105 305    418.39419566587537     
105 311    198.96795092215751     
106 10    116.74331356865919     
106 83    224.25741141911044     
106 85    342.51937695701889     
106 88    236.94810262347829     
106 105    185.36732598746039     
106 106    2262.0424395106161     
106 107    262.85299840294073     
106 305    679.34148655980891     
106 306    609.96888737459597     
106 311    244.96073950003176     
106 312    490.10401687282575     
107 87    240.07407504729974     
107 88    214.49094117697982     
107 106    262.85299840294073     
107 107    1622.6211277503480     
107 299    308.38349042493405     
107 300    291.27235919827507     
107 306    811.31056387517503     
107 312    305.54726349992012     
108 72    88.368131141680095     
108 73    82.957315265672520     
108 108    436.58165047979634     
108 118    93.719531403163472     
108 266    81.921032815901583     
108 270    218.29082523989854     
108 319    89.615639853379236     
109 17    268.67617246586400     
109 74    267.01821975252000     
109 76    278.79537169761352     
109 109    2060.2990528068926     
109 114    343.16938198578754     
109 122    217.61797085892783     
109 124    272.84287736138236     
109 125    275.06381711062312     
109 281    372.27655991702750     
109 284    335.06321701921138     
109 323    459.92499104138801     
110 12    101.70836943749291     
110 13    109.70868339245963     
110 110    1413.6631544383940     
110 118    241.31370912594755     
110 119    380.16272828232940     
110 121    176.22204744153007     
110 126    258.42190920669282     
110 129    226.06413280423439     
110 322    197.99199162673153     
110 324    428.90116034017467     
111 12    184.44687237118492     
111 14    276.29233562598336     
111 71    240.29861414675565     
111 111    2064.8424884031983     
111 112    207.51282095682825     
111 113    204.40790608772488     
111 117    242.85542205214261     
111 118    382.98346408578834     
111 119    388.50589011598441     
111 123    270.65073683000935     
111 324    232.89674101189885     
111 325    466.41292932050089     
112 71    246.23068503594550     
112 72    202.66603228211773     
112 111    207.51282095682828     
112 112    1402.0911505554534     
112 117    235.11718915538447     
112 118    303.15296728497526     
112 270    268.72637350264540     
112 271    291.95125897228888     
112 325    347.77939864299816     
113 14    176.94405443260564     
113 16    220.81066129928249     
113 17    202.49194895512051     
113 111    204.40790608772488     
113 113    1365.0767995336871     
113 116    201.07849484679807     
113 117    210.78572220941541     
113 122    210.77563648491696     
113 123    349.63623385181313     
113 325    270.68454113285753     
114 17    195.40364124453839     
114 76    122.44758119869282     
114 109    343.16938198578754     
114 114    2235.3202638236371     
114 115    176.70455883898146     
114 116    217.72894792916048     
114 122    384.00536347888806     
114 280    440.53942193820581     
114 284    282.10752618970332     
114 323    613.13380215908489     
114 325    577.74017077241456     
115 114    176.70455883898146     
115 115    1150.7820483505898     
115 116    158.71934629987413     
115 117    191.83833388541487     
