2.6846,2,2,2.0504,2.3674,2.5676,2.7073,2.8158,2.9019,2.9758,3.0242,3.0662,3.0769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0786,3.082,3.1171,4,4,3.1167,3.0805,3.0773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0779,3.0841,3.1293,3.3181,4
2,2,2,2.166,2.4162,2.5859,2.7053,2.7898,2.8449,2.8975,2.9326,2.9681,3.0381,3.0733,3.0736,1,1,1,1,3.0618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0722,3.0797,3.0926,3.1446,3.3216,3.4125,3.4126,3.3308,3.1445,3.0852,3.073,1,1,3.0656,3.0607,3.0581,3.0615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0638,3.0582,1,3.0747,3.0896,3.1866,3.2706,3.4848,3.2839
2,2,2.1366,2.3133,2.4907,2.6167,2.7088,2.7747,2.8179,2.8383,2.8669,2.901,2.9221,2.9919,3.0595,3.0743,3.0713,1,3.0603,3.0619,3.0637,1,1,1,3.0606,3.0589,1,1,1,1,3.0639,3.0697,3.0745,3.0781,3.0806,3.0899,3.126,3.1624,3.1998,3.1829,3.1656,3.2091,3.2044,3.1375,3.083,3.0672,3.0521,3.0526,3.0507,3.0569,1,1,1,1,1,3.0626,3.0629,3.0567,3.0554,1,1,1,1,3.0628,3.0551,3.0557,3.0592,3.0614,1,1,1,3.0572,3.0607,3.0714,3.0911,3.1959,3.2546,3.2856,3.2608,3.1151
2.1595,2.2418,2.3475,2.4761,2.5735,2.6575,2.723,2.7722,2.8066,2.8301,2.8412,2.8463,2.8834,2.9079,2.945,3.022,3.0684,3.0702,3.0661,3.0629,1,1,1,1,3.0618,3.0541,1,1,3.0727,3.0743,3.0751,3.0705,3.0594,3.0472,3.0434,3.0556,3.076,3.1125,3.1515,3.1352,3.0755,3.1151,3.1615,3.1694,3.111,3.0746,3.0507,3.0431,3.0593,1,1,1,1,1,3.0589,3.0557,3.0493,3.047,3.0561,1,1,1,1,1,3.056,3.0471,3.0466,3.0555,1,1,1,1,3.0716,3.0925,3.2013,3.2505,3.256,3.255,3.1655,3.0824
2.5007,2.5148,2.549,2.5983,2.6526,2.7018,2.7447,2.7794,2.8061,2.8248,2.837,2.8443,2.845,2.8692,2.9046,2.9128,2.9703,3.0409,3.0668,3.0693,1,1,1,1,3.0651,3.0658,3.0708,3.0701,3.0594,3.0379,3.0143,2.993,2.9842,2.9869,2.9934,3.0095,3.0464,3.1145,3.1569,3.1378,3.0785,3.0709,3.1169,3.1455,3.143,3.0928,3.068,3.0665,1,1,1,1,1,3.0629,3.0495,3.0375,3.0376,3.0496,3.0606,1,1,1,1,1,3.0611,3.051,3.0361,3.0384,3.0599,1,1,3.0763,3.0943,3.205,3.2495,3.2506,3.2514,3.1642,3.0857,3.077
2.7138,2.6866,2.6834,2.6957,2.7176,2.7434,2.769,2.7922,2.8115,2.8266,2.8377,2.8454,2.8518,2.855,2.8632,2.8977,2.9049,2.9179,2.9745,3.0257,3.0474,3.0527,3.0531,3.0505,3.0422,3.0247,3.0007,2.9761,2.953,2.9426,2.9481,2.9468,2.9538,2.9763,3.0052,3.0319,3.0753,3.1494,3.1827,3.1423,3.09,3.0839,3.0903,3.1281,3.143,3.1217,3.0845,1,1,1,1,1,3.0649,3.0448,3.0232,3.0288,3.047,3.0594,1,1,1,1,1,1,1,3.0641,3.0496,3.0304,3.0319,3.0618,3.0746,3.0968,3.2098,3.249,3.2492,3.2496,3.161,3.0856,3.0731,1
2.8595,2.7925,2.7718,2.7654,2.768,2.7784,2.7923,2.8069,2.8205,2.8322,2.8418,2.8497,2.8562,2.8625,2.868,2.8708,2.8992,2.9099,2.898,2.9068,2.9295,2.941,2.9424,2.9354,2.923,2.9126,2.9174,2.9319,2.9292,2.9329,2.9571,2.9925,3.0287,3.0561,3.0682,3.0757,3.1057,3.1776,3.1977,3.1348,3.0925,1,3.0893,3.1097,3.1371,3.1424,3.1096,3.0815,1,1,3.0663,3.0601,3.034,3.0093,3.0216,3.0464,3.0596,1,1,1,1,1,1,1,1,1,3.0671,3.0425,3.0293,3.0581,3.0991,3.2117,3.2479,3.2476,3.2481,3.1554,3.0845,3.0705,1,1
2.9505,2.9105,2.835,2.8096,2.8044,2.8057,2.8124,2.8213,2.8306,2.8396,2.8477,2.8552,2.8621,2.8688,2.8755,2.8837,2.8946,2.9164,2.9289,2.9351,2.9282,2.9266,2.9306,2.9414,2.9418,2.9348,2.9393,2.9638,2.9937,3.0262,3.051,3.065,3.0716,1,1,1,3.1286,3.195,3.1991,3.1218,3.0921,1,1,3.0964,3.1234,3.1373,3.1322,3.0956,3.0763,3.0622,3.0436,3.0119,2.9983,3.0215,3.0466,3.0571,1,1,1,1,1,1,1,1,1,1,1,3.0665,3.0627,3.0991,3.2105,3.2455,3.2455,3.2466,3.1513,3.0834,3.0642,3.0603,1,1
3.0046,2.9445,2.9203,2.8626,2.8261,2.8259,2.829,2.8344,2.8407,2.8474,2.8543,2.8613,2.8682,2.8753,2.8832,2.8925,2.9044,2.9271,2.9575,2.9812,2.9862,2.986,2.9873,2.995,3.0056,3.0236,3.0444,3.0599,3.0657,3.0666,1,1,1,1,1,3.0982,3.1414,3.204,3.1918,3.1107,3.0907,1,1,3.0911,3.1068,3.1366,3.1369,3.116,3.0783,3.0345,3.0019,3.0049,3.0321,3.054,3.0593,3.0602,1,1,1,1,1,1,3.06,3.0626,1,1,1,3.0771,3.1073,3.2123,3.2437,3.2428,3.2445,3.1477,3.0833,3.069,3.0582,3.0562,3.0651,1
3.0228,2.9771,2.9412,2.9229,2.8863,2.8408,2.8428,2.8464,2.8496,2.8549,2.8609,2.8673,2.8741,2.8813,2.8894,2.8988,2.9099,2.9245,2.9625,3.0047,3.0481,3.0758,3.084,3.0754,3.0721,3.0725,3.0719,1,1,3.0668,3.0701,1,1,1,1,3.1012,3.153,3.2069,3.1826,3.1035,1,1,1,1,3.0945,3.1204,3.1413,3.1391,3.1037,3.0564,3.0427,3.0541,1,1,1,1,1,1,1,1,1,1,3.0595,3.0557,3.0594,1,3.0786,3.1115,3.2176,3.2417,3.2394,3.2388,3.1438,3.083,1,1,3.0642,3.0629,3.0629,1
