0.02,0.024615,0.029231,0.033846,0.038462,0.043077,0.047692,0.052308,0.056923,0.061538,0.066154,0.070769,0.075385,0.08,0.084615,0.089231,0.093846,0.098462,0.10308,0.10769,0.11231,0.11692,0.12154,0.12615,0.13077,0.13538,0.14,0.14462,0.14923,0.15385,0.15846,0.16308,0.16769,0.17231,0.17692,0.18154,0.18615,0.19077,0.19538,0.2
0,1.5408e-07,4.714e-06,3.4191e-05,0.00013747,0.00039986,0.00094726,0.0019469,0.0036051,0.0061622,0.0098854,0.015059,0.021977,0.030925,0.042174,0.055968,0.072505,0.091933,0.11433,0.13972,0.168,0.19904,0.23257,0.26825,0.30564,0.34425,0.38347,0.42267,0.46118,0.49831,0.5334,0.56584,0.59514,0.62094,0.64311,0.6618,0.67749,0.69112,0.70413,0.71861
